features,MSE,MAE,R^2,Adjusted R^2,RMSE
"('425 %Al', 'TC55552', 'DI55152', 'FC55555', 'FC55576')",116.2497427499985,7.399488324023444,0.04825471226483957,0.04786317643806026,10.78191739673415
"('425 %Al', 'TC55552', 'DI55152', 'FC55555', 'FC55009')",119.19162208546572,7.5230416943339256,0.024169327399620966,0.023767883153858138,10.91749156562375
"('425 %Al', 'TC55552', 'DI55152', 'FC55555', 'TI55023')",119.7934289863315,7.558308094630843,0.019242289554407987,0.01883881838835344,10.945018455275967
"('425 %Al', 'TC55552', 'DI55152', 'FC55576', 'FC55009')",117.60940392520064,7.477578394456618,0.03712306512478514,0.036726949880883875,10.844786946971372
"('425 %Al', 'TC55552', 'DI55152', 'FC55576', 'TI55023')",118.42838482934695,7.5030668783586165,0.03041800756657098,0.030019133947830845,10.882480637673883
"('425 %Al', 'TC55552', 'DI55152', 'FC55009', 'TI55023')",121.1554809872948,7.6283293061480295,0.00809106854607533,0.007683009910460004,11.007065048744593
"('425 %Al', 'TC55552', 'DI55102', 'AYC55580', 'FC55569')",115.81043142328838,7.348963308276168,0.051851386761954,0.05146133056101687,10.761525515617587
"('425 %Al', 'TC55552', 'DI55102', 'AYC55580', 'FC55555')",115.92366651608091,7.34936447316312,0.05092432263757729,0.05053388505432799,10.766785338070083
"('425 %Al', 'TC55552', 'DI55102', 'AYC55580', 'FC55576')",113.39992862373298,7.24723745821576,0.07158635241674294,0.07120441492802188,10.648940258247906
"('425 %Al', 'TC55552', 'DI55102', 'AYC55580', 'FC55009')",116.90445010153903,7.407702740084362,0.04289457449649792,0.0425008335776631,10.81223612864328
"('425 %Al', 'TC55552', 'DI55102', 'AYC55580', 'TI55023')",117.51497360487586,7.460805747315503,0.037896173178724735,0.03750037598157929,10.840432353226317
"('425 %Al', 'TC55552', 'DI55102', 'FC55569', 'FC55555')",112.91947605058506,7.217726909183353,0.07551985335753342,0.07513953406074125,10.626357609763803
"('425 %Al', 'TC55552', 'DI55102', 'FC55569', 'FC55576')",113.50646246681704,7.265074190072125,0.07071415192200625,0.07033185562116795,10.653941170609919
"('425 %Al', 'TC55552', 'DI55102', 'FC55569', 'FC55009')",115.107241978645,7.355436340279766,0.057608451031452734,0.05722076321305203,10.72880431262706
"('425 %Al', 'TC55552', 'DI55102', 'FC55569', 'TI55023')",116.36773295234791,7.39873581987303,0.0472887177049508,0.046896784480376486,10.78738767970948
"('425 %Al', 'TC55552', 'DI55102', 'FC55555', 'FC55576')",111.74362381853895,7.171957768287394,0.08514664301271113,0.08477028405393738,10.570885668596503
"('425 %Al', 'TC55552', 'DI55102', 'FC55555', 'FC55009')",115.17239420876216,7.3258389592414295,0.05707504487903836,0.05668713762417532,10.731840206076596
"('425 %Al', 'TC55552', 'DI55102', 'FC55555', 'TI55023')",115.54523589274697,7.36184547195334,0.054022562289318565,0.053633399282197125,10.749196988275308
"('425 %Al', 'TC55552', 'DI55102', 'FC55576', 'FC55009')",112.53429369141928,7.222766974494181,0.07867336997256047,0.0782943479921312,10.608218214734238
"('425 %Al', 'TC55552', 'DI55102', 'FC55576', 'TI55023')",113.77349100025117,7.293402940180699,0.06852796946366468,0.06814477379535133,10.666465722077355
"('425 %Al', 'TC55552', 'DI55102', 'FC55009', 'TI55023')",116.83631539556518,7.441136762189234,0.04345239840051551,0.04305888696329341,10.809084854675033
"('425 %Al', 'TC55552', 'AYC55580', 'FC55569', 'FC55555')",115.27486204631809,7.355766756063297,0.056236133073891414,0.05584788070145186,10.736613155288687
"('425 %Al', 'TC55552', 'AYC55580', 'FC55569', 'FC55576')",115.72794704878818,7.39312970142695,0.05252669246917763,0.05213691408036292,10.757692459295729
"('425 %Al', 'TC55552', 'AYC55580', 'FC55569', 'FC55009')",117.64380176508126,7.469730654840117,0.03684144745200413,0.03644521635419773,10.846372746917805
"('425 %Al', 'TC55552', 'AYC55580', 'FC55569', 'TI55023')",118.20013465778929,7.485049593478576,0.03228670869283434,0.03188860383381387,10.871988532820907
"('425 %Al', 'TC55552', 'AYC55580', 'FC55555', 'FC55576')",114.68388648766255,7.327771420560256,0.06107449391505626,0.060688231982324314,10.709056283709716
"('425 %Al', 'TC55552', 'AYC55580', 'FC55555', 'FC55009')",118.14900555913783,7.455629198878718,0.03270530642523817,0.032307373771965686,10.869636864179862
"('425 %Al', 'TC55552', 'AYC55580', 'FC55555', 'TI55023')",118.45985433445871,7.480881370392977,0.03016036438828118,0.02976138477843604,10.883926420849175
"('425 %Al', 'TC55552', 'AYC55580', 'FC55576', 'FC55009')",115.88374429822363,7.412321663034298,0.05125116880362279,0.050860865680701806,10.764931225893811
"('425 %Al', 'TC55552', 'AYC55580', 'FC55576', 'TI55023')",116.46919987273482,7.429975795842875,0.04645800048309068,0.04606572551208654,10.792089689802195
"('425 %Al', 'TC55552', 'AYC55580', 'FC55009', 'TI55023')",119.85234377146575,7.560440144909219,0.01875994982785878,0.018356280233415623,10.947709521697485
"('425 %Al', 'TC55552', 'FC55569', 'FC55555', 'FC55576')",114.94896427125492,7.332296681787795,0.058904282390718765,0.05851712766074957,10.721425477577826
"('425 %Al', 'TC55552', 'FC55569', 'FC55555', 'FC55009')",116.2439652709828,7.400695977272842,0.048302012915130144,0.047910496547232784,10.781649468934834
"('425 %Al', 'TC55552', 'FC55569', 'FC55555', 'TI55023')",116.65146621606144,7.403627000293943,0.044965772377718594,0.04457288352317601,10.80053083029077
"('425 %Al', 'TC55552', 'FC55569', 'FC55576', 'FC55009')",117.00490936987218,7.4441622228844775,0.04207210699692665,0.04167802772549212,10.816880759714058
"('425 %Al', 'TC55552', 'FC55569', 'FC55576', 'TI55023')",117.68480653784373,7.453229665825726,0.03650573832845572,0.0361093691242137,10.848262835027723
"('425 %Al', 'TC55552', 'FC55569', 'FC55009', 'TI55023')",119.0268602211262,7.521964220365321,0.02551824503396649,0.025117355715649103,10.909943181388536
"('425 %Al', 'TC55552', 'FC55555', 'FC55576', 'FC55009')",115.74731314315717,7.370940536447586,0.05236814081459762,0.05197829719966207,10.758592526123348
"('425 %Al', 'TC55552', 'FC55555', 'FC55576', 'TI55023')",116.34453916971754,7.39419332391723,0.047478606927937594,0.047086751821358686,10.786312584461733
"('425 %Al', 'TC55552', 'FC55555', 'FC55009', 'TI55023')",119.27246303387047,7.518159894411804,0.023507476544039063,0.023105760021307487,10.92119329715716
"('425 %Al', 'TC55552', 'FC55576', 'FC55009', 'TI55023')",117.55417256194521,7.457750225020162,0.03757524840252868,0.037179319181038895,10.842240200343525
"('425 %Al', 'DI55152', 'DI55102', 'AYC55580', 'FC55569')",116.13890364707763,7.411365992410693,0.04916216024198139,0.04877099772768234,10.776776124940039
"('425 %Al', 'DI55152', 'DI55102', 'AYC55580', 'FC55555')",115.94971997047182,7.371568309217319,0.05071102106925396,0.05032049573647024,10.76799516950448
"('425 %Al', 'DI55152', 'DI55102', 'AYC55580', 'FC55576')",113.89196142334075,7.305918815321378,0.06755804330086901,0.06717444861734945,10.67201768286301
"('425 %Al', 'DI55152', 'DI55102', 'AYC55580', 'FC55009')",117.21851224597457,7.459075955923306,0.040323324367666835,0.03992852566944716,10.826749846836519
"('425 %Al', 'DI55152', 'DI55102', 'AYC55580', 'TI55023')",117.85166222865958,7.513295510117148,0.03513967838106047,0.034742747197244905,10.8559505446856
"('425 %Al', 'DI55152', 'DI55102', 'FC55569', 'FC55555')",113.03703607183361,7.250658570193185,0.07455738072230378,0.0741766654765913,10.63188770030203
"('425 %Al', 'DI55152', 'DI55102', 'FC55569', 'FC55576')",114.15503993874738,7.32799150095384,0.06540419993382518,0.06501971918671878,10.684336195512914
"('425 %Al', 'DI55152', 'DI55102', 'FC55569', 'FC55009')",115.65961434495452,7.414288937709871,0.05308613739639567,0.05269658915606179,10.754515997707871
"('425 %Al', 'DI55152', 'DI55102', 'FC55569', 'TI55023')",116.89351736770186,7.459554670663328,0.042984081601334934,0.04259037750457717,10.811730544538273
"('425 %Al', 'DI55152', 'DI55102', 'FC55555', 'FC55576')",111.95649505106641,7.200210566362203,0.08340385040380105,0.08302677448245988,10.580949628982571
"('425 %Al', 'DI55152', 'DI55102', 'FC55555', 'FC55009')",115.28126114390103,7.3468990740218825,0.05618374318617003,0.05579546926120138,10.736911154699056
"('425 %Al', 'DI55152', 'DI55102', 'FC55555', 'TI55023')",115.67082719642104,7.385521180025796,0.05299433694769895,0.05260475094183581,10.755037294050684
"('425 %Al', 'DI55152', 'DI55102', 'FC55576', 'FC55009')",113.22885352636966,7.288739023333368,0.07298695695927959,0.07260559566133629,10.64090473251075
"('425 %Al', 'DI55152', 'DI55102', 'FC55576', 'TI55023')",114.45370171831046,7.357085569902855,0.06295903373731115,0.06257354708013552,10.698303684150607
"('425 %Al', 'DI55152', 'DI55102', 'FC55009', 'TI55023')",117.3318027641562,7.491074828906972,0.03939580647150831,0.03900062620430067,10.831980555935106
"('425 %Al', 'DI55152', 'AYC55580', 'FC55569', 'FC55555')",115.23286663329604,7.370224619199549,0.05657995264290494,0.05619184171343439,10.734657266689796
"('425 %Al', 'DI55152', 'AYC55580', 'FC55569', 'FC55576')",116.01067692700434,7.443877896045033,0.050211961933619764,0.04982123129429672,10.77082526675669
"('425 %Al', 'DI55152', 'AYC55580', 'FC55569', 'FC55009')",117.82834203128368,7.518901288501434,0.03533060257096843,0.034933749930920244,10.854876417135465
"('425 %Al', 'DI55152', 'AYC55580', 'FC55569', 'TI55023')",118.34718570464847,7.525037927333733,0.03108279083810217,0.03068419070268924,10.87874927115468
"('425 %Al', 'DI55152', 'AYC55580', 'FC55555', 'FC55576')",114.7212560880786,7.343535911275493,0.06076854621780403,0.06038215842210626,10.710800907872324
"('425 %Al', 'DI55152', 'AYC55580', 'FC55555', 'FC55009')",118.12476831265977,7.473111853013054,0.032903738564333485,0.03250588754350259,10.868521901006584
"('425 %Al', 'DI55152', 'AYC55580', 'FC55555', 'TI55023')",118.4347377820736,7.497348674331417,0.03036599547021912,0.029967100454368456,10.882772522756946
"('425 %Al', 'DI55152', 'AYC55580', 'FC55576', 'FC55009')",116.15048037085569,7.458328022328435,0.04906738074361394,0.048676179238242745,10.777313225978713
"('425 %Al', 'DI55152', 'AYC55580', 'FC55576', 'TI55023')",116.70763333861287,7.47094339727017,0.044505927969039405,0.044112849940394216,10.803130719315252
"('425 %Al', 'DI55152', 'AYC55580', 'FC55009', 'TI55023')",119.9673585331497,7.598530616208666,0.017818315421939346,0.01741425845115685,10.952961176465006
"('425 %Al', 'DI55152', 'FC55569', 'FC55555', 'FC55576')",115.01861275185766,7.354378633328765,0.058334065101256605,0.05794667579119461,10.724673083682209
"('425 %Al', 'DI55152', 'FC55569', 'FC55555', 'FC55009')",116.29083417990559,7.421471964839253,0.04791829367280476,0.04752661944772363,10.783822799912171
"('425 %Al', 'DI55152', 'FC55569', 'FC55555', 'TI55023')",116.67091122315695,7.4198436719598115,0.0448065746587788,0.04441362031233276,10.801430980345009
"('425 %Al', 'DI55152', 'FC55569', 'FC55576', 'FC55009')",117.36390271035721,7.493401968115897,0.03913300182514401,0.03873771344346921,10.833462175609291
"('425 %Al', 'DI55152', 'FC55569', 'FC55576', 'TI55023')",117.96276795554506,7.494444262862781,0.03423004753369541,0.03383274213939458,10.861066612241409
"('425 %Al', 'DI55152', 'FC55569', 'FC55009', 'TI55023')",119.27352768145134,7.562947423264165,0.02349876019513175,0.023097040086605847,10.921242039321871
"('425 %Al', 'DI55152', 'FC55555', 'FC55576', 'FC55009')",115.76261198173141,7.3915919931228355,0.052242888085633044,0.051852992943328347,10.759303508207742
"('425 %Al', 'DI55152', 'FC55555', 'FC55576', 'TI55023')",116.32159278223332,7.407410926798795,0.04766647070846752,0.04727469288664288,10.785248851196403
"('425 %Al', 'DI55152', 'FC55555', 'FC55009', 'TI55023')",119.24002205471906,7.529882895860069,0.0237730732525262,0.023371465992880203,10.91970796563347
"('425 %Al', 'DI55152', 'FC55576', 'FC55009', 'TI55023')",117.78256378979235,7.496417536216884,0.035705392437935135,0.03530869398164005,10.852767563612167
"('425 %Al', 'DI55102', 'AYC55580', 'FC55569', 'FC55555')",112.72905597463686,7.2229053984007825,0.07707883667815552,0.07669915872714272,10.617394029357527
"('425 %Al', 'DI55102', 'AYC55580', 'FC55569', 'FC55576')",113.39704633874973,7.275059488516076,0.07160994989821534,0.07122802211719603,10.648804925377764
"('425 %Al', 'DI55102', 'AYC55580', 'FC55569', 'FC55009')",115.33713585106027,7.381038878887229,0.055726292804049615,0.0553378306898501,10.739512831179088
"('425 %Al', 'DI55102', 'AYC55580', 'FC55569', 'TI55023')",116.11892108165738,7.412635616305059,0.04932575899089631,0.04893466377902811,10.775848972663702
"('425 %Al', 'DI55102', 'AYC55580', 'FC55555', 'FC55576')",111.52621495687714,7.163977871700725,0.086926585528743,0.08655095881553287,10.560597282203178
"('425 %Al', 'DI55102', 'AYC55580', 'FC55555', 'FC55009')",115.12657724719467,7.324276290296786,0.05745015175014756,0.05706239880944908,10.729705366280784
"('425 %Al', 'DI55102', 'AYC55580', 'FC55555', 'TI55023')",115.12176265714479,7.351542184418428,0.05748956915687864,0.057101832431996624,10.729481005954797
"('425 %Al', 'DI55102', 'AYC55580', 'FC55576', 'FC55009')",112.7986811889759,7.252779668796444,0.07650880987132436,0.07612889741858098,10.620672351079094
"('425 %Al', 'DI55102', 'AYC55580', 'FC55576', 'TI55023')",113.47118525196309,7.300004684616541,0.07100296910308057,0.070620791617933,10.652285447356501
"('425 %Al', 'DI55102', 'AYC55580', 'FC55009', 'TI55023')",116.85948744503315,7.457152546333648,0.043262687108545306,0.042869097626526464,10.810156679948406
"('425 %Al', 'DI55102', 'FC55569', 'FC55555', 'FC55576')",110.78432812690838,7.146153498948875,0.0930004681692751,0.09262734017362306,10.525413442089027
"('425 %Al', 'DI55102', 'FC55569', 'FC55555', 'FC55009')",112.33332755303138,7.225317241854244,0.0803186946905372,0.0799403495756329,10.59874179103498
"('425 %Al', 'DI55102', 'FC55569', 'FC55555', 'TI55023')",112.8668905546806,7.2408851084343615,0.07595037472253907,0.07557023253672479,10.623883026214125
"('425 %Al', 'DI55102', 'FC55569', 'FC55576', 'FC55009')",112.83150139230224,7.272050863356737,0.07624010842631967,0.07586008543324174,10.622217348195349
"('425 %Al', 'DI55102', 'FC55569', 'FC55576', 'TI55023')",114.07962695060517,7.326460908442175,0.06602161167513743,0.06563738492331705,10.680806474728637
"('425 %Al', 'DI55102', 'FC55569', 'FC55009', 'TI55023')",115.72373057681233,7.41496042654166,0.052561213038763044,0.052171448851268676,10.757496482770158
"('425 %Al', 'DI55102', 'FC55555', 'FC55576', 'FC55009')",110.93365046119722,7.1559041376650105,0.09177795511547304,0.09140432419360178,10.532504472403382
"('425 %Al', 'DI55102', 'FC55555', 'FC55576', 'TI55023')",111.42442870758379,7.187927656806434,0.08775991712010422,0.08738463322884216,10.555777030024071
"('425 %Al', 'DI55102', 'FC55555', 'FC55009', 'TI55023')",114.72958247587938,7.344421777729994,0.06070037746176382,0.060313961622312506,10.711189592005146
"('425 %Al', 'DI55102', 'FC55576', 'FC55009', 'TI55023')",113.050427070752,7.285806511828829,0.07444774761846074,0.07406698727109295,10.632517438064797
"('425 %Al', 'AYC55580', 'FC55569', 'FC55555', 'FC55576')",113.42105792570206,7.290265392683135,0.07141336525043629,0.07103135659700954,10.649932296766119
"('425 %Al', 'AYC55580', 'FC55569', 'FC55555', 'FC55009')",115.07919916795241,7.366467601688756,0.05783803960773837,0.05745044623913864,10.727497339452125
"('425 %Al', 'AYC55580', 'FC55569', 'FC55555', 'TI55023')",115.36164321133843,7.369162472886889,0.055525649223188256,0.05513710456678844,10.740653760890835
"('425 %Al', 'AYC55580', 'FC55569', 'FC55576', 'FC55009')",115.57540511284097,7.429684887516903,0.05377556464115296,0.05338630002236122,10.75060022105003
"('425 %Al', 'AYC55580', 'FC55569', 'FC55576', 'TI55023')",116.09070292305108,7.433947711424882,0.04955678315358936,0.049165782982104056,10.774539568958438
"('425 %Al', 'AYC55580', 'FC55569', 'FC55009', 'TI55023')",117.97387574886736,7.5070092000985875,0.03413910720383706,0.03374176439784882,10.86157795851355
"('425 %Al', 'AYC55580', 'FC55555', 'FC55576', 'FC55009')",114.38332781126802,7.338043197818469,0.06353519014697462,0.06314994051316969,10.695014156665152
"('425 %Al', 'AYC55580', 'FC55555', 'FC55576', 'TI55023')",114.70404699912962,7.344604756033533,0.06090943830862472,0.06052310847412934,10.709997525636018
"('425 %Al', 'AYC55580', 'FC55555', 'FC55009', 'TI55023')",118.10756402843147,7.473403521861925,0.033044591318548644,0.03264679824273764,10.86773039914183
"('425 %Al', 'AYC55580', 'FC55576', 'FC55009', 'TI55023')",116.19841398039296,7.452974498512625,0.048674944718191226,0.048283581769663186,10.779536816598057
"('425 %Al', 'FC55569', 'FC55555', 'FC55576', 'FC55009')",114.61125075298402,7.339265133587469,0.06166916807575651,0.061283150784360974,10.705664423705052
"('425 %Al', 'FC55569', 'FC55555', 'FC55576', 'TI55023')",115.01358344261891,7.337753933179027,0.05837524042995246,0.057987868058893555,10.724438607340662
"('425 %Al', 'FC55569', 'FC55555', 'FC55009', 'TI55023')",116.27881808042834,7.406364857189911,0.04801667037269153,0.04762503661852524,10.783265650090808
"('425 %Al', 'FC55569', 'FC55576', 'FC55009', 'TI55023')",117.17068554099157,7.4587350848890175,0.040714885157554837,0.04032024754243124,10.824540892850449
"('425 %Al', 'FC55555', 'FC55576', 'FC55009', 'TI55023')",115.83637421045309,7.3822704506157795,0.05163899123444038,0.051248847656702456,10.762730797081803
"('TC55552', 'DI55152', 'DI55102', 'AYC55580', 'FC55569')",115.58612777251949,7.3267553202272895,0.05368777742907316,0.05329847669574628,10.751098909996108
"('TC55552', 'DI55152', 'DI55102', 'AYC55580', 'FC55555')",116.09677299870022,7.343877889406565,0.049507086992904625,0.04911606637705512,10.774821251357269
"('TC55552', 'DI55152', 'DI55102', 'AYC55580', 'FC55576')",113.3730275143347,7.237026571391586,0.07180659379963994,0.07142474691540412,10.64767709476272
"('TC55552', 'DI55152', 'DI55102', 'AYC55580', 'FC55009')",117.14666360359271,7.407008799931399,0.04091155454520923,0.04051699783735385,10.823431230603015
"('TC55552', 'DI55152', 'DI55102', 'AYC55580', 'TI55023')",117.62881145006617,7.456568827483771,0.03696417427564935,0.03656799366608687,10.84568169595928
"('TC55552', 'DI55152', 'DI55102', 'FC55569', 'FC55555')",112.8057187823556,7.209587513146981,0.07645119257103905,0.07607125641527601,10.621003661724046
"('TC55552', 'DI55152', 'DI55102', 'FC55569', 'FC55576')",113.4179357295977,7.253682702494145,0.07143892690209597,0.0710569287644055,10.649785712848766
"('TC55552', 'DI55152', 'DI55102', 'FC55569', 'FC55009')",114.9641594655709,7.33845173414357,0.05877987820500319,0.0583926722967445,10.722134091008698
"('TC55552', 'DI55152', 'DI55102', 'FC55569', 'TI55023')",116.21797563555583,7.383700207830354,0.04851479199285047,0.04812336315954169,10.780444129791492
"('TC55552', 'DI55152', 'DI55102', 'FC55555', 'FC55576')",111.75557696482979,7.167820263315411,0.08504878171524255,0.08467238249758391,10.571451034026964
"('TC55552', 'DI55152', 'DI55102', 'FC55555', 'FC55009')",115.37113963860224,7.3145477643573065,0.055447901267065114,0.055059324626151485,10.741095830435656
"('TC55552', 'DI55152', 'DI55102', 'FC55555', 'TI55023')",115.63366322720013,7.353564838199435,0.053298601127066636,0.05290914029159144,10.753309408140368
"('TC55552', 'DI55152', 'DI55102', 'FC55576', 'FC55009')",112.5399218831446,7.211789605836574,0.07862729154841663,0.07824825061191365,10.60848348649064
"('TC55552', 'DI55152', 'DI55102', 'FC55576', 'TI55023')",113.75071500788842,7.285992664487559,0.06871443820666534,0.06833131924920555,10.665398023884922
"('TC55552', 'DI55152', 'DI55102', 'FC55009', 'TI55023')",116.99545568175975,7.435828022407692,0.042149505044439595,0.0417554576135708,10.816443763167252
"('TC55552', 'DI55152', 'AYC55580', 'FC55569', 'FC55555')",115.19145130516159,7.342716302675301,0.05691902301381091,0.056531051573549984,10.732728045802782
"('TC55552', 'DI55152', 'AYC55580', 'FC55569', 'FC55576')",115.65083030177745,7.383153428716331,0.053158053011030826,0.05276853435586015,10.754107601366904
"('TC55552', 'DI55152', 'AYC55580', 'FC55569', 'FC55009')",117.56627398391026,7.458316181164309,0.03747617316109009,0.03708020318131433,10.842798254321172
"('TC55552', 'DI55152', 'AYC55580', 'FC55569', 'TI55023')",118.0992075419097,7.469621126433806,0.03311300649505544,0.03271524156437211,10.867345929062427
"('TC55552', 'DI55152', 'AYC55580', 'FC55555', 'FC55576')",114.72712849564708,7.3266784015632025,0.060720468380393355,0.06033406080608872,10.711075039212782
"('TC55552', 'DI55152', 'AYC55580', 'FC55555', 'FC55009')",118.38656734070946,7.455616609562532,0.03076037045541824,0.030361637680387465,10.880559146510324
"('TC55552', 'DI55152', 'AYC55580', 'FC55555', 'TI55023')",118.64602130164674,7.479885368091592,0.028636201585321763,0.02823659495441244,10.892475444160834
"('TC55552', 'DI55152', 'AYC55580', 'FC55576', 'FC55009')",115.95381708691535,7.409676475309422,0.050677477672286475,0.05028693854017863,10.768185412914999
"('TC55552', 'DI55152', 'AYC55580', 'FC55576', 'TI55023')",116.51150966528989,7.426086097931244,0.046111607065464466,0.045719189592642984,10.794049734242005
"('TC55552', 'DI55152', 'AYC55580', 'FC55009', 'TI55023')",120.12998112669194,7.559172055704489,0.016486912156678413,0.0160823074636377,10.960382344001141
"('TC55552', 'DI55152', 'FC55569', 'FC55555', 'FC55576')",114.96403357591004,7.334687867493427,0.058780908873017346,0.058393703388762486,10.722128220456517
"('TC55552', 'DI55152', 'FC55569', 'FC55555', 'FC55009')",116.23698560854663,7.395562107408176,0.04835915593047335,0.04796766307048106,10.781325781579305
"('TC55552', 'DI55152', 'FC55569', 'FC55555', 'TI55023')",116.64092495860909,7.399423086827557,0.04505207443628434,0.044659221085303735,10.800042822072934
"('TC55552', 'DI55152', 'FC55569', 'FC55576', 'FC55009')",117.00903377146223,7.441017990896332,0.042038340214435865,0.04164424705177927,10.817071404565203
"('TC55552', 'DI55152', 'FC55569', 'FC55576', 'TI55023')",117.6834674264057,7.451240610916622,0.036516701733369517,0.03612033703933182,10.84820111476579
"('TC55552', 'DI55152', 'FC55569', 'FC55009', 'TI55023')",119.03061297399306,7.514703560944102,0.025487520967206634,0.025086619009401456,10.910115167769453
"('TC55552', 'DI55152', 'FC55555', 'FC55576', 'FC55009')",115.74245681770796,7.369976895249755,0.052407899912146116,0.05201807265359415,10.758366828552926
"('TC55552', 'DI55152', 'FC55555', 'FC55576', 'TI55023')",116.31899301039253,7.391726095467947,0.04768775523383617,0.04729598616819264,10.785128326097587
"('TC55552', 'DI55152', 'FC55555', 'FC55009', 'TI55023')",119.39040749505193,7.516221367650884,0.022541856470493338,0.022139742704025633,10.926591760244909
"('TC55552', 'DI55152', 'FC55576', 'FC55009', 'TI55023')",117.5927228108018,7.455018125839518,0.03725963464870585,0.03686357558775821,10.844017835230714
"('TC55552', 'DI55102', 'AYC55580', 'FC55569', 'FC55555')",112.67311913410425,7.178676902300832,0.07753679575082373,0.0771573061983104,10.614759494878076
"('TC55552', 'DI55102', 'AYC55580', 'FC55569', 'FC55576')",112.87972205335652,7.207825978723025,0.07584532228878327,0.07546513688574263,10.624486907769077
"('TC55552', 'DI55102', 'AYC55580', 'FC55569', 'FC55009')",115.06756718461126,7.309020758373294,0.05793327152025751,0.05754571732884739,10.726955168388244
"('TC55552', 'DI55102', 'AYC55580', 'FC55569', 'TI55023')",115.78239422803509,7.343052478929349,0.052080929364220485,0.05169096759417113,10.76022277780693
"('TC55552', 'DI55102', 'AYC55580', 'FC55555', 'FC55576')",111.39051066654946,7.136794225046385,0.0880376066440548,0.08766243699070786,10.554170297401377
"('TC55552', 'DI55102', 'AYC55580', 'FC55555', 'FC55009')",115.37470552489818,7.2956945157179,0.05541870709081609,0.055030118439792,10.741261821820478
"('TC55552', 'DI55102', 'AYC55580', 'FC55555', 'TI55023')",115.23296476670538,7.323236887177235,0.05657914921738583,0.05619103795739633,10.734661837557129
"('TC55552', 'DI55102', 'AYC55580', 'FC55576', 'FC55009')",112.33631095248718,7.191024302927379,0.08029426937735962,0.0799159142141942,10.598882533195997
"('TC55552', 'DI55102', 'AYC55580', 'FC55576', 'TI55023')",112.91296396754191,7.239004050117214,0.07557316826561866,0.07519287090189708,10.626051193531016
"('TC55552', 'DI55102', 'AYC55580', 'FC55009', 'TI55023')",116.84272484568386,7.408357326822098,0.04339992375581414,0.043006390731195054,10.809381335010984
"('TC55552', 'DI55102', 'FC55569', 'FC55555', 'FC55576')",110.52657812781526,7.111081306632261,0.09511068657705424,0.09473842669823951,10.513162137426363
"('TC55552', 'DI55102', 'FC55569', 'FC55555', 'FC55009')",112.19742430520633,7.176391743651349,0.0814313446856737,0.08105345730073288,10.59232855916046
"('TC55552', 'DI55102', 'FC55569', 'FC55555', 'TI55023')",112.67672238851415,7.196280129062643,0.07750729563904712,0.07712779395056557,10.614929222020944
"('TC55552', 'DI55102', 'FC55569', 'FC55576', 'FC55009')",112.12978129877732,7.196490008216566,0.08198514300895687,0.08160748344955615,10.589135059048841
"('TC55552', 'DI55102', 'FC55569', 'FC55576', 'TI55023')",113.36564531057826,7.257748477844664,0.07186703245070336,0.07148521043015477,10.647330431172795
"('TC55552', 'DI55102', 'FC55569', 'FC55009', 'TI55023')",115.23636798282519,7.340433632432743,0.056551286833964265,0.05616316411174693,10.734820351679165
"('TC55552', 'DI55102', 'FC55555', 'FC55576', 'FC55009')",110.68950445435318,7.115717584594408,0.0937767966271732,0.09340398800311,10.520907967202888
"('TC55552', 'DI55102', 'FC55555', 'FC55576', 'TI55023')",111.13370982723345,7.1559896731431145,0.09014005421016313,0.08976574947682858,10.541997430621649
"('TC55552', 'DI55102', 'FC55555', 'FC55009', 'TI55023')",114.75869173463528,7.3054302491298415,0.06046205779588765,0.060075543914776874,10.7125483305624
"('TC55552', 'DI55102', 'FC55576', 'FC55009', 'TI55023')",112.32041579185345,7.2127952358953635,0.08042440423936514,0.08004610261201595,10.59813265589054
"('TC55552', 'AYC55580', 'FC55569', 'FC55555', 'FC55576')",113.37106790884332,7.267232877599437,0.07182263723550575,0.0714407969513341,10.647585074036428
"('TC55552', 'AYC55580', 'FC55569', 'FC55555', 'FC55009')",115.14373818811599,7.340613631597435,0.05730965385080955,0.056921843111074066,10.73050502949959
"('TC55552', 'AYC55580', 'FC55569', 'FC55555', 'TI55023')",115.41378234375887,7.347468789754591,0.05509878226921605,0.05471006200521622,10.743080672868414
"('TC55552', 'AYC55580', 'FC55569', 'FC55576', 'FC55009')",115.33671364816334,7.372644633399938,0.05572974941056008,0.0553412887183643,10.739493174641126
"('TC55552', 'AYC55580', 'FC55569', 'FC55576', 'TI55023')",115.86194679327768,7.383151775836469,0.051429626597385814,0.05103939688971659,10.763918747058511
"('TC55552', 'AYC55580', 'FC55569', 'FC55009', 'TI55023')",117.95419003895222,7.457133902152349,0.034300275574658645,0.03390299907127481,10.860671712143416
"('TC55552', 'AYC55580', 'FC55555', 'FC55576', 'FC55009')",114.40702260634592,7.3187484856838125,0.06334119909782676,0.06295586965858768,10.696121848892052
"('TC55552', 'AYC55580', 'FC55555', 'FC55576', 'TI55023')",114.71366010337046,7.327039045151131,0.060830735109414946,0.0604443728974311,10.710446307384695
"('TC55552', 'AYC55580', 'FC55555', 'FC55009', 'TI55023')",118.39330229943711,7.457711523673866,0.03070523084753185,0.030306475388772403,10.880868637174014
"('TC55552', 'AYC55580', 'FC55576', 'FC55009', 'TI55023')",116.07306721558541,7.4055561716359195,0.0497011680019277,0.04931022722852052,10.773721140608078
