,425 SAO Al,Octanol PPM,Hexanol PPM,Ethanol PPM,Dodecanol PPM,Decanol PPM,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH,%Al2O3_bM,AYC55580,DI55102,DI55152,DI55580,FC42428,FC52018,FC55003,FC55009,FC55102,FC55152,FC55552,FC55555,FC55569,FC55576,FFC55553,FFC55555,FYC55553,II52554,LC52572,LC55553,LC55555,LC55557,LC55568,LC90366,LC90368,PI55004,PI55020,PI55560,TC52015,TC55552,TC55553,TC55555,TC55566,TI40050,TI52014,TI55013,TI55014,TI55015,TI55016,TI55017,TI55021,TI55023,VI52558B
49,6.2915,3.9475,3.44,9.515,1.0925,2.8825,4.34,3.9475,3.44,1.0925,2.8825,11.1,10.891338,0.955808,0.932844,0.941003,39635.9375,34479.425,6364.7675,1562.01125,50322.525,43624.1625,39509.8125,30828.825,6802.59125,295.79275,1.000092,0.78034,39477.475,191.143125,65.262837,64.7485,50.0904,71.977438,41.014337,62.686025,52.922475,2.404856,-0.016846,1.45204,82.51935,178.73325,190.89,183.9575,204.7105,86.935725,149.8655,209.038625,203.82325,202.81525,195.369875,191.54275,219.81375,218.830875,2.223524
50,6.439,4.81,3.92,9,1.2675,3.635,4.45,4.81,3.92,1.2675,3.635,11.315,11.046187,0.954736,0.932438,0.942696,39462.5375,34443.15,6596.43875,1556.60625,51033.3125,42957.6,40040.025,31206.075,6811.12625,289.226125,1.000056,0.779997,39985.3375,191.256375,65.131325,64.97895,50.056075,71.949787,41.067837,62.6187,50.595025,2.404033,-0.063247,1.462909,74.201825,179.448125,187.987125,184.005875,204.2075,78.708075,145.543375,207.177125,202.316,201.095,194.135875,190.1565,219.948125,218.729875,2.331425
51,6.43,5.285,4.2525,6.8125,1.3,3.8575,4.49,5.285,4.2525,1.3,3.8575,11.29,11.162538,0.955208,0.932841,0.942241,39837.4375,40108.875,6868.3125,1478.94125,49348.825,41746.575,38851.775,30317.125,6846.43125,255.856625,0.999489,0.779908,38803.8625,217.250375,67.862288,64.94185,49.867362,71.90065,41.531575,62.563813,49.766325,2.172644,-0.068649,1.242474,75.373413,180.107375,183.476,184.101875,203.986125,77.723675,146.540375,204.64925,200.46225,199.25475,193.110375,189.143375,217.1595,217.912625,2.444471
52,6.2505,5.04,4.04,5.33,1.1,3.44,4.225,5.05,4.0375,1.1,3.44,11.1575,11.018488,0.95624,0.935838,0.939831,36276.85,25061.4,6743.23125,1188.17,47400.225,40353.575,37526.575,29250.4,6818.3675,279.326625,0.999138,0.779485,37445.4125,153.14575,66.145138,65.395038,50.077925,71.736963,41.18445,62.471512,49.887563,1.938229,-0.056509,1.000562,77.14525,178.673,174.121625,183.9925,204.437,80.11205,142.87875,198.689,196.033375,194.96775,190.293125,183.9085,218.623875,217.37025,2.028519
53,6.168,5.34,4.22,6.665,1.315,3.7425,4.5175,5.34,4.22,1.315,3.7425,11.145,10.9984,0.953346,0.936519,0.938226,40323.9625,32329.9,6795.84375,1141.13125,50378.275,42870,39930.6875,31221.65,6808.72,294.067875,0.999162,0.780111,39971.7875,183.073875,65.340425,65.116388,49.968688,72.023813,41.159475,62.4042,49.95725,2.477484,-0.020974,1.519194,78.606887,182.436625,172.436125,184.004625,203.91925,81.19405,147.504625,198.412625,195.738125,194.731125,189.94,184.53925,220.04325,219.066375,2.198542
54,6.165,4.8275,3.795,8,1.21,3.345,3.8825,4.8475,3.795,1.21,3.345,10.8975,10.999675,0.95752,0.941745,0.935471,29968.175,32917.7625,5460.45625,860.85375,50113.975,43369.025,40008.1375,31602.275,6782.4325,317.090125,0.99884,0.789851,39965.25,185.62475,56.761138,65.1734,50.016637,71.970187,41.4679,62.35805,38.784125,1.819795,-0.1063,0.833598,80.231913,154.307625,161.77725,179.973125,175.418625,82.095075,147.370875,184.885125,184.71125,183.783625,181.7175,177.025375,218.268875,216.94075,2.835726
55,6.1275,5.495,4.0325,7.565,1.4925,4.0825,3.9425,5.495,4.0325,1.4925,4.0825,11.035,10.9522,0.957522,0.942609,0.935711,32954.425,32422.25,6410.02,994.286125,49715.975,42675.925,39977.875,31601.3125,6838.21125,263.461875,0.998235,0.789687,39975.9125,184.084125,57.105112,64.857037,50.02855,72.060712,41.290725,62.3094,25.838062,1.643976,-0.114635,0.646282,79.6812,152.247625,166.694125,179.901625,174.95675,81.409588,146.30725,186.60675,186.07375,185.08025,182.477125,177.619875,217.648375,216.45,2.707314
56,6.118,4.825,3.575,5.71,1.305,3.5975,3.4325,4.825,3.575,1.305,3.5975,10.8875,11.0468,0.956892,0.943379,0.933429,35908.25,25756.1625,6344.1325,899.842,44862.0375,37826.3375,35979.6,28437.0375,6822.115,275.6465,0.998565,0.790159,35945.9375,155.25275,55.834488,65.0727,49.984312,71.998775,41.164375,62.271975,17.7662,2.34442,-0.101716,1.384613,79.57705,156.309875,162.6055,179.86925,175.095375,78.685113,143.8955,185.2445,185.018875,184.039,181.807875,177.017375,219.51325,218.586375,3.090359
57,6.137,5.065,3.84,4.775,1.4675,3.7375,3.6875,5.065,3.84,1.4675,3.7375,11.16,11.117563,0.957345,0.942115,0.935236,35992.075,25863.2875,6487.01375,960.09475,43435.2,36459.65,35483.825,27712.225,6821.755,277.869625,0.979141,0.779448,34762.25,158.25525,55.976712,64.884663,49.9813,71.896113,41.009388,62.218663,14.389112,2.208985,-0.06251,1.23947,66.26475,154.343,162.483875,179.956625,174.974,62.38365,134.67875,185.07575,184.806,183.806625,181.775625,177.041125,219.0045,218.359625,2.615473
58,6.117,4.78,3.635,1.6625,1.1625,3.185,3.1775,4.78,3.635,1.1625,3.185,11.175,11.093663,0.958452,0.942512,0.933615,28789.525,30086.5875,7521.26,860.49325,35732.6375,29791.1375,29125.975,22718.3625,7089.1525,9.877274,0.979087,0.779447,28539.95,174.769125,55.662975,64.949263,49.846563,71.607912,40.269125,68.739662,15.31715,2.518943,-0.022287,1.559289,72.90545,148.749875,157.990375,180.521,174.43175,64.7814,138.327875,181.365875,182.0275,180.9575,180.13525,174.797625,222.399375,219.226375,2.491353
59,6.1025,3.32,2.6675,1.635,0.69,2.1875,2.78,3.3375,2.6675,0.69,2.1875,11.4475,11.3138,0.930975,0.921245,0.93283,37484.9375,39113.625,7854.60375,1726.72375,46582.1,37388.025,35935.9125,27989.8,7095.49,5.931118,0.981279,0.780741,35185.5125,214.8675,65.956125,64.902513,50.025425,71.9994,40.799762,78.400975,19.093075,3.959753,-0.010747,2.983044,69.7604,185.745625,231.164125,180.004625,221.198375,62.928838,143.879125,229.780375,219.46275,218.03,204.039125,197.40325,225.7,223.299125,2.52016
60,6.137,1.4275,1.3825,3.1025,0.3925,0.8975,2.345,1.4275,1.3825,0.3875,0.8975,11.0025,10.233648,0.922258,0.907783,0.920445,35002.1875,35682.6,7520.13625,1552.20375,50792.325,43865.3625,35938.0875,28077.7375,7085.67,14.61715,1.100415,0.779607,39586.4125,200.395,65.1724,65.070837,50.021925,72.092938,40.726813,79.7625,19.329038,3.97097,0.004376,2.980193,70.267025,190.349125,224.141125,179.912625,221.74325,64.4538,144.394625,228.670125,220.428875,219.205,205.863875,200.34175,225.710125,223.3455,2.704204
61,6.1135,1.265,1.15,3.425,0.39,0.8575,2.165,1.265,1.1475,0.3825,0.8575,10.34,11.1734,0.920645,0.914519,0.927572,36316.05,33466.175,7403.62875,1585.73625,47158.425,38708.3625,36018.5,28090.4625,7086.19375,9.990175,0.999172,0.780262,35968.1375,191.36475,64.350175,65.0878,50.010425,71.978138,40.843138,84.745913,17.806663,4.051706,-0.012549,3.151701,73.005763,190.877875,227.535125,179.992625,221.9515,73.009438,145.621,228.541875,219.1745,217.7915,204.027375,197.746,225.49175,223.323875,3.076761
62,6.128,2.865,2.5225,3.195,0.965,2.185,3.335,2.865,2.5225,0.965,2.185,10.7575,10.555037,0.93486,0.927255,0.925284,37071.1,29541.625,6792.77125,74.93349,42543.475,37040.5125,33986.975,26524.65,7082.5175,15.833535,0.999282,0.779825,33974.425,172.121125,64.931525,64.885775,49.999675,71.920288,41.239638,84.703863,16.987625,2.760832,-0.023229,1.842713,78.124625,191.31125,167.70875,179.95375,205.874625,81.6051,125.3445,196.807375,194.865875,193.781625,188.2145,183.121875,220.85175,219.941625,2.998836
63,6.2645,3.845,2.99,1.955,1.0275,2.7275,3.04,3.845,2.99,1.0275,2.7275,10.7725,11.129475,0.934667,0.931672,0.930627,35872.125,37837.525,6561.91375,1078.866875,46046.925,39067.175,37447.9125,29259.1875,7094.47875,3.088198,1.000047,0.7799,37488.7,208.377875,65.805675,65.02695,50.0753,72.014212,41.002725,84.629,33.901013,2.933035,0.009155,2.021781,72.942138,189.146375,166.158125,179.965125,199.60175,73.465537,122.786375,195.248875,193.240875,192.040625,186.95375,179.19525,219.791875,220.16075,2.380788
64,6.345,4.7375,3.8325,3.3525,1.0625,3.2975,3.745,4.7375,3.8325,1.0625,3.2975,11.2875,11.162463,0.930662,0.931818,0.929716,35518.85,38063.1375,7322.0325,1349.83375,49371.825,41644.05,40012.025,30607.625,7094.10875,8.086237,1.000287,0.764046,40015.5,209.318375,61.482588,64.971837,49.975162,71.97595,41.34345,84.591612,24.752575,3.221674,0.037566,2.301216,75.48455,185.08975,180.617,180.04825,199.88725,74.13815,124.361375,202.452875,198.8465,197.6585,190.4645,182.592375,224.0495,221.344,2.938175
65,6.3095,3.265,2.675,2.395,0.735,2.215,2.6375,3.265,2.675,0.735,2.215,11.03,10.835375,0.929707,0.929231,0.925952,36035.175,29655.775,6793.85875,1239.14125,44474.3,38597.4375,36131.7,27453.875,6924.775,174.141375,1.000516,0.759968,36111.7125,171.431,58.398038,64.9394,49.956987,72.048312,41.050762,84.51055,18.627087,2.708239,-0.033309,1.785465,77.905162,187.1365,177.001,179.959625,199.392375,79.817138,124.051,201.231125,198.46125,197.410125,190.533125,182.835875,220.662,219.885125,2.467081
66,6.2235,3.2225,2.64,1.6275,0.6325,2.1925,2.565,3.2225,2.64,0.6325,2.1925,11.2525,10.752712,0.930251,0.93032,0.925034,34210.725,21766.6625,6827.54,1102.76125,38864.225,34008.425,32006.0875,24299.5375,7079.37875,16.285625,1.000441,0.759981,32015.4125,141.67875,59.954962,65.15485,50.024325,72.051113,41.155537,84.494325,18.8204,2.862421,-0.042906,1.950823,78.544275,188.10325,173.35875,179.756125,203.37675,82.2715,121.93975,198.142625,196.065625,194.86575,188.92025,180.915875,221.073875,220.244375,2.30056
67,6.2225,3.315,2.8225,1.8825,0.9475,2.45,2.935,3.315,2.8225,0.9475,2.45,11.03,10.756288,0.927219,0.928045,0.924827,36137.2375,26020.325,6948.41125,1226.81375,41402.9375,35266.8125,33884.0625,25671.1,7087.705,10.81531,1.000106,0.758741,33802.1125,157.2205,61.45105,65.199838,50.087537,72.188563,41.5315,84.440687,19.753675,3.026688,-0.050941,2.090324,76.20285,190.536875,176.04475,179.9345,204.1395,71.712662,119.149375,200.2285,197.514125,196.325,189.867875,181.702875,222.310875,220.592375,2.440718
68,6.19,2.955,2.405,1.6525,0.67,2.045,2.475,2.955,2.405,0.67,2.045,11.0525,11.053488,0.923364,0.921057,0.925393,34835.6125,27102.975,7647.73125,1458.46625,42476.15,36035.525,34623.2875,26327.5125,7071.7775,31.438988,0.99869,0.760059,34616.0375,163.1275,60.904575,64.904025,49.929425,72.095962,42.040725,84.3796,19.439463,3.207646,-0.008973,2.312582,64.805387,190.77,183.220125,179.97425,204.701125,60.72945,118.37025,204.1095,201.00375,199.76225,192.123125,182.54825,221.905,221.146875,2.449884
69,6.165,2.78,2.2625,2.555,0.735,2.075,2.6525,2.78,2.2625,0.735,2.075,11.1025,11.000425,0.918603,0.916783,0.924646,37300.7625,30665.575,7437.3925,1680.915,45760.1125,39359.8875,37195,28303.725,6984.5725,20.335775,0.9998,0.760197,37226.6375,175.861,60.888863,65.0221,49.992475,72.002287,40.805975,84.323462,17.133937,2.962186,-0.071619,2.079711,65.904525,188.687875,189.885625,180.03475,204.555625,62.7989,117.958375,207.92875,203.5435,202.30875,193.89825,185.05175,218.873,220.13725,2.493013
70,6.177,3.3925,2.6775,3.155,0.93,2.535,3.0775,3.3925,2.6775,0.93,2.535,10.9,10.658887,0.917106,0.915393,0.921538,37078.3625,30687.3625,7277.6575,422.892375,46176.8375,39589.075,37052.875,28112.2125,6996.67625,0.46571,1.000446,0.76031,36985.225,176.043375,61.14325,64.976213,50.009387,72.0463,41.10885,84.181287,19.440275,2.146956,-0.037465,1.259562,64.234125,191.84825,179.019625,179.955625,203.85225,60.854512,119.77525,202.659,199.7955,198.53725,191.4515,181.577875,218.750875,218.009875,2.285957
71,6.158,4.47,3.6575,3.0425,1.0175,3.1275,3.825,4.47,3.6575,1.0175,3.1275,10.685,10.8731,0.917289,0.916126,0.920701,38187.4,31928.8375,6850.62125,299.03475,46422.575,39936.425,37079.675,28098.2875,6932.31,63.185515,1.000218,0.760083,36989.0625,181.85975,64.569338,65.018163,50.008575,72.041763,41.054837,84.1476,18.848837,3.061843,-0.012235,2.180795,64.880125,191.5405,176.691625,179.991625,203.801375,64.747838,122.34075,201.264125,198.632,197.47525,190.62325,180.736,221.414625,220.692625,2.370735
72,6.1985,2.44,2.0675,10.3175,1.005,1.795,11.7125,2.44,2.0675,1.005,1.795,7.8825,18.721363,0.973881,0.94698,1.00636,40696.3875,37162.6375,5930.27625,735.704375,51534.425,42132.9625,38957.5625,29626.2375,6195.2325,301.545875,0.99213,0.760105,38639.9125,199.31975,63.470275,65.196325,50.047425,71.119763,41.7099,84.17135,49.8108,3.739354,0.049245,2.824605,67.4021,154.104,190.142,180.084375,204.309375,70.217687,139.470625,199.0135,196.03325,194.742625,188.585875,187.783375,222.76675,222.4315,2.48334
73,6.2115,3.9675,3.205,13.1875,1.0725,2.895,6.95,3.9675,3.205,1.0725,2.895,11.1325,17.034713,0.972517,0.949261,1.005236,43050.1125,30734.3625,6530.66625,287.084505,49305.35,40988.1125,38243.65,29093.7375,6499.78125,0,0.989998,0.759644,37857.275,172.147875,59.760213,64.435925,49.904962,71.093762,41.671188,85.597363,49.667563,2.174791,-0.026072,1.220822,69.1399,186.279375,174.276125,180.042625,181.297,68.393375,138.5575,199.025125,195.746875,194.608625,188.49175,187.757625,217.467,218.071625,2.468025
74,5.988,2.355,1.885,6.48,0.585,1.705,3.0925,2.355,1.885,0.585,1.705,10.925,15.718,0.967838,0.942464,1.004289,39759.5875,29782.2125,6197.8175,375.2833,50197.775,41882.55,38600.7125,29333.025,6499.05875,3.104334,0.989782,0.759929,38174.375,168.3495,57.757387,64.827388,50.014787,71.02895,41.281825,85.6068,50.106512,2.287181,0.038607,1.322579,71.0871,190.300125,180.918875,180.100375,183.60275,76.348863,141.35475,202.904625,199.203375,197.886,190.67425,189.71,220.108625,218.35,2.694864
75,5.9785,2.06,1.6875,11.89,0.4875,1.48,4.4525,2.06,1.6875,0.4875,1.48,10.82,13.9109,0.961039,0.936733,1.001022,40879.675,35361.475,6146.81,617.426375,53004.4375,44098.175,39952.8375,29986.525,6217.5,283.51125,0.995643,0.750664,39852.725,191.430875,60.459112,65.0108,50.022237,71.0004,41.411525,85.600825,49.983987,2.023203,0.000591,1.081165,72.90635,193.34925,190.46725,179.952375,199.843,77.072125,144.229875,209.081125,204.390625,203.024125,194.225875,193.39325,218.22425,217.3555,2.354711
76,6.141,2.8775,2.3025,13.7925,0.7325,2.145,4.8275,2.8775,2.3025,0.7325,2.145,10.6875,12.1438,0.96119,0.937585,0.998171,41256.3125,39448.1625,5998.9625,168.182087,52294.7125,44587.7125,39501.7625,29652.475,6243.16375,255.130125,0.996484,0.750235,39341.4625,208.867125,65.036438,65.099925,49.954925,71.083525,41.305325,85.5968,50.099837,1.816014,-0.11627,0.752532,76.61415,193.335125,179.81775,180.061125,195.900625,81.603075,144.80975,203.336,200.1665,198.910125,191.746875,190.81075,217.202,216.218625,2.480536
77,6.111,3.295,2.4925,8.4875,1.325,2.75,3.975,3.295,2.4925,1.325,2.75,10.56,11.1839,0.959582,0.939276,0.999843,38893.9125,31541.7625,6452.27,746.838125,52441.7625,43556,40001.1125,30007.675,6481.56375,9.738241,0.996347,0.749584,39833.9,174.439375,60.876575,64.986488,50.007013,71.0444,41.383913,85.51335,47.656637,2.464624,-0.136156,1.541863,64.910825,189.16125,184.614375,179.975625,199.5795,65.323237,137.584125,205.113875,201.07625,199.8165,192.07725,191.313875,219.773875,218.061125,2.330405
78,6.1125,1.955,1.55,11.7675,0.685,1.535,5.765,1.955,1.55,0.685,1.535,10.365,10.87045,0.937116,0.921785,0.999478,30744.2,31992.2,7496.89625,2088.1225,53786.25,43742.175,39036.875,29215.1125,6486.455,18.646721,0.998756,0.750244,38951.9625,177.59125,63.3327,64.84295,50.02355,71.047462,41.4634,85.48315,38.333175,2.400441,-0.065365,1.50208,66.1956,188.856375,239.77875,179.980875,216.918375,62.420163,140.488625,236.16525,225.2145,223.71525,208.389,205.813125,220.61075,218.302375,2.686346
79,5.8155,1.42,1.2275,12.125,0.4075,1.07,6.455,1.42,1.2275,0.4075,1.07,10.7275,10.807287,0.934503,0.920081,1.00032,38549.625,30562.9375,7270.61125,1978.90875,53263.275,43169.25,38977,29247.65,6497.68375,4.148591,0.998598,0.750457,38940.7125,170.10525,65.051025,64.803637,50.004925,71.065363,41.406363,85.398525,29.50745,2.083588,0.039711,1.185429,58.972912,188.26125,234.354625,179.95375,214.928125,53.39415,136.712375,232.50325,222.306875,220.825625,206.442625,204.00325,219.170125,217.375875,2.478198
80,5.394,1.42,1.2275,12.125,0.4075,1.07,6.455,1.42,1.2275,0.4075,1.07,10.7275,10.807287,0.934503,0.920081,1.00032,38549.625,30562.9375,7270.61125,1978.90875,53263.275,43169.25,38977,29247.65,6497.68375,4.148591,0.998598,0.750457,38940.7125,170.10525,65.051025,64.803637,50.004925,71.065363,41.406363,85.398525,29.50745,2.083588,0.039711,1.185429,58.972912,188.26125,234.354625,179.95375,214.928125,53.39415,136.712375,232.50325,222.306875,220.825625,206.442625,204.00325,219.170125,217.375875,2.478198
81,5.674,1.325,1.1375,11.8275,0.54,1.1125,6.3525,1.325,1.1375,0.54,1.1125,10.6025,10.642125,0.929372,0.919206,0.998705,37280.825,30682.7,7271.405,1944.15,51384.7875,41839.9,37946.65,28488.65,6489.5275,3.461119,0.998916,0.749684,37919.975,170.274625,65.11755,64.941137,50.006138,70.92195,41.572662,85.3574,25.360275,2.015091,0.024033,1.098323,56.773888,189.948625,234.79725,179.977,213.78825,57.276112,135.573,232.324625,222.51625,220.78925,206.341,203.492625,219.441625,217.150375,2.546828
82,6.052,1.2925,1.04,10.3,1.23,1.3875,5.985,1.2925,1.04,1.23,1.3875,10.5025,10.391775,0.924138,0.920379,0.995904,38283.25,30899.35,7098.41,1861.89375,51501.725,41965.7125,38078.0875,28503.8375,6490.70125,8.339919,0.998984,0.750161,37939.1625,171.401,65.090963,65.080075,50.021438,70.94955,41.316588,85.339388,21.80265,2.162441,0.023786,1.239701,66.688187,192.43175,233.716625,179.98625,214.530625,68.492587,139.949625,232.287375,222.887375,221.318125,206.6985,203.984,219.74425,217.69075,2.646952
83,6.037,1.3075,1.1775,14.6825,0.53,1.11,7.4225,1.3075,1.1775,0.53,1.11,10.485,10.411262,0.919523,0.918753,0.993852,37607.5625,31528.025,6819.07125,1751.7025,51335.8125,42518.3125,38044.8,28494.6125,6398.795,4.591844,0.99916,0.750494,37990.1,174.83675,64.936312,64.878587,50.009925,71.035387,41.350563,85.3651,20.571513,2.083924,0.015525,1.156317,70.245087,193.2895,233.870625,179.936,214.447,72.2206,141.424375,232.05675,222.679875,221.159375,206.5335,204.01725,219.440875,217.270125,2.443899
84,6.0585,2.0275,1.65,21.6175,0.645,1.555,11.84,2.0275,1.65,0.645,1.555,10.6075,10.672525,0.947035,0.942445,0.996828,37549.525,33170.8,6232.98125,983.3625,47671.3,40418.7375,37977.0125,28490.2875,6169.78875,125.770012,0.999147,0.749659,37979.2125,182.8135,61.30555,65.08595,49.964,70.980037,41.359488,85.3524,19.1942,1.453472,0.008136,0.591183,63.033488,150.630125,164.670875,179.995375,175.009,56.238788,128.818625,183.036375,184.12575,182.97825,181.35,180.425125,212.672375,215.113,2.535592
85,6.0595,2.98,2.215,9.165,0.855,2.185,5.4325,2.98,2.215,0.855,2.185,10.925,11.115863,0.945624,0.945751,1.000034,37140.525,28284.2875,6428.88375,1054.012625,43746.175,36492.3875,34971.1875,26243.7875,6009.19625,291.313,1.000775,0.749482,35016.075,161.69325,61.427262,64.916925,49.939175,70.950913,41.756825,85.353637,18.751175,1.530559,0.088027,0.712034,55.27205,149.7255,167.367625,179.9695,175.411,50.523788,129.049,182.836875,184.55125,183.290375,181.37625,180.3665,215.959,215.427125,2.65657
86,6.0005,2.6725,1.905,7.595,0.6525,1.9025,5.5425,2.6725,1.905,0.6525,1.9025,11.05,10.916362,0.942049,0.940438,0.997588,37024.0375,30720.675,6390.80625,1271.59,45559.8,38314.4125,36489.3375,27334.45,5996.64,304.501625,1.000258,0.74994,36396.7625,171.365125,62.47685,64.999425,50.0681,71.10255,41.631325,85.582037,22.891,1.711905,0.04133,0.885572,55.739025,148.675,177.4545,179.940625,175.8855,52.8089,132.24625,187.775375,188.65325,187.2745,183.91025,182.7595,216.9505,215.992125,2.652084
87,5.967,2.6975,1.9875,9.9925,0.855,2.075,6.5375,2.6975,1.9875,0.855,2.075,11.04,10.7141,0.940531,0.93943,0.995008,38310.15,31043.4875,6475.62125,1185.99125,45893.8875,39146.6125,36982.175,27739.475,6024.17125,277.135375,1.000263,0.749971,37001.0625,173.32175,62.160075,65.034813,49.982225,70.9466,41.417763,85.736113,24.381975,0.820836,0.01665,-0.03044,60.522087,149.251,178.534625,179.965,180.237,56.411738,133.099,189.317,189.86875,188.495,184.925,183.867375,213.933,213.346125,2.550716
88,6.0465,2.8475,2.05,8.8675,0.8925,2.2,5.28,2.8475,2.05,0.8925,2.2,10.915,10.8049,0.93924,0.937794,0.992899,36339.475,31232.0125,6153.93125,1162.6075,46069.9375,39066.8375,36994.025,27741.7625,6022.90625,278.050125,0.999986,0.750319,36978.2625,173.67425,62.148112,64.948825,49.9785,70.967425,41.551037,85.73025,23.75375,1.211701,0.05218,0.366952,61.386425,148.346125,178.199625,179.96925,178.372,58.298637,134.722,188.954875,189.60025,188.258125,184.7405,183.035125,215.1975,214.561,2.599396
89,6.06,4.8,4.1675,20.7225,1.415,3.8475,98.2925,4.8,4.1675,1.415,3.8475,10.57,10.838788,0.939662,0.937625,0.993574,36295.925,32991.6875,6092.5925,1116.3165,46304.4375,39502.625,36896.125,27648.7125,6027.015,270.556875,1.005626,0.749786,37049.625,181.403875,63.245488,65.00045,50.0592,70.991625,41.614688,83.817125,26.633113,1.339049,0.0538,0.501031,64.319087,149.945875,180.6185,180.052,181.646625,58.350413,135.487625,190.3225,190.644875,189.225125,185.391875,183.538125,215.786,214.933625,2.825225
