Iteration,Rolling Sizes CDunit,Rolling Sizes FB554,Rolling Sizes AlCon,Shift Hours AlCon,Shift Hours FB554,R-squared,Adj R-Squared,F-statistic,Prob (F-statistic)
3351,10,6,30,-4,6,0.782425231,0.782159782,2947.545732,0
3352,10,6,30,-4,8,0.782425231,0.782159782,2947.545732,0
3353,10,6,30,-6,2,0.782425231,0.782159782,2947.545732,0
3354,10,6,30,-6,4,0.782425231,0.782159782,2947.545732,0
3355,10,6,30,-6,6,0.782425231,0.782159782,2947.545732,0
3356,10,6,30,-6,8,0.782425231,0.782159782,2947.545732,0
3357,10,6,30,-8,2,0.782425231,0.782159782,2947.545732,0
3358,10,6,30,-8,4,0.782425231,0.782159782,2947.545732,0
3359,10,6,30,-8,6,0.782425231,0.782159782,2947.545732,0
3360,10,6,30,-8,8,0.782425231,0.782159782,2947.545732,0
3329,10,6,28,-2,2,0.782423788,0.782158337,2947.520746,0
3330,10,6,28,-2,4,0.782423788,0.782158337,2947.520746,0
3331,10,6,28,-2,6,0.782423788,0.782158337,2947.520746,0
3332,10,6,28,-2,8,0.782423788,0.782158337,2947.520746,0
3333,10,6,28,-4,2,0.782423788,0.782158337,2947.520746,0
3334,10,6,28,-4,4,0.782423788,0.782158337,2947.520746,0
3335,10,6,28,-4,6,0.782423788,0.782158337,2947.520746,0
3336,10,6,28,-4,8,0.782423788,0.782158337,2947.520746,0
3337,10,6,28,-6,2,0.782423788,0.782158337,2947.520746,0
3338,10,6,28,-6,4,0.782423788,0.782158337,2947.520746,0
3339,10,6,28,-6,6,0.782423788,0.782158337,2947.520746,0
3340,10,6,28,-6,8,0.782423788,0.782158337,2947.520746,0
3341,10,6,28,-8,2,0.782423788,0.782158337,2947.520746,0
3342,10,6,28,-8,4,0.782423788,0.782158337,2947.520746,0
3343,10,6,28,-8,6,0.782423788,0.782158337,2947.520746,0
3344,10,6,28,-8,8,0.782423788,0.782158337,2947.520746,0
3169,10,6,8,-2,2,0.782423185,0.782157733,2947.51031,0
3170,10,6,8,-2,4,0.782423185,0.782157733,2947.51031,0
3171,10,6,8,-2,6,0.782423185,0.782157733,2947.51031,0
3172,10,6,8,-2,8,0.782423185,0.782157733,2947.51031,0
3173,10,6,8,-4,2,0.782423185,0.782157733,2947.51031,0
3174,10,6,8,-4,4,0.782423185,0.782157733,2947.51031,0
3175,10,6,8,-4,6,0.782423185,0.782157733,2947.51031,0
3176,10,6,8,-4,8,0.782423185,0.782157733,2947.51031,0
3177,10,6,8,-6,2,0.782423185,0.782157733,2947.51031,0
3178,10,6,8,-6,4,0.782423185,0.782157733,2947.51031,0
3179,10,6,8,-6,6,0.782423185,0.782157733,2947.51031,0
3180,10,6,8,-6,8,0.782423185,0.782157733,2947.51031,0
3181,10,6,8,-8,2,0.782423185,0.782157733,2947.51031,0
3182,10,6,8,-8,4,0.782423185,0.782157733,2947.51031,0
3183,10,6,8,-8,6,0.782423185,0.782157733,2947.51031,0
3184,10,6,8,-8,8,0.782423185,0.782157733,2947.51031,0
3185,10,6,10,-2,2,0.782423035,0.782157583,2947.507705,0
3186,10,6,10,-2,4,0.782423035,0.782157583,2947.507705,0
3187,10,6,10,-2,6,0.782423035,0.782157583,2947.507705,0
3188,10,6,10,-2,8,0.782423035,0.782157583,2947.507705,0
3189,10,6,10,-4,2,0.782423035,0.782157583,2947.507705,0
3190,10,6,10,-4,4,0.782423035,0.782157583,2947.507705,0
3191,10,6,10,-4,6,0.782423035,0.782157583,2947.507705,0
3192,10,6,10,-4,8,0.782423035,0.782157583,2947.507705,0
3193,10,6,10,-6,2,0.782423035,0.782157583,2947.507705,0
3194,10,6,10,-6,4,0.782423035,0.782157583,2947.507705,0
3195,10,6,10,-6,6,0.782423035,0.782157583,2947.507705,0
3196,10,6,10,-6,8,0.782423035,0.782157583,2947.507705,0
3197,10,6,10,-8,2,0.782423035,0.782157583,2947.507705,0
3198,10,6,10,-8,4,0.782423035,0.782157583,2947.507705,0
3199,10,6,10,-8,6,0.782423035,0.782157583,2947.507705,0
3200,10,6,10,-8,8,0.782423035,0.782157583,2947.507705,0
3153,10,6,6,-2,2,0.782422796,0.782157343,2947.503565,0
3154,10,6,6,-2,4,0.782422796,0.782157343,2947.503565,0
3155,10,6,6,-2,6,0.782422796,0.782157343,2947.503565,0
3156,10,6,6,-2,8,0.782422796,0.782157343,2947.503565,0
3157,10,6,6,-4,2,0.782422796,0.782157343,2947.503565,0
3158,10,6,6,-4,4,0.782422796,0.782157343,2947.503565,0
3159,10,6,6,-4,6,0.782422796,0.782157343,2947.503565,0
3160,10,6,6,-4,8,0.782422796,0.782157343,2947.503565,0
3161,10,6,6,-6,2,0.782422796,0.782157343,2947.503565,0
3162,10,6,6,-6,4,0.782422796,0.782157343,2947.503565,0
3163,10,6,6,-6,6,0.782422796,0.782157343,2947.503565,0
3164,10,6,6,-6,8,0.782422796,0.782157343,2947.503565,0
3165,10,6,6,-8,2,0.782422796,0.782157343,2947.503565,0
3166,10,6,6,-8,4,0.782422796,0.782157343,2947.503565,0
3167,10,6,6,-8,6,0.782422796,0.782157343,2947.503565,0
3168,10,6,6,-8,8,0.782422796,0.782157343,2947.503565,0
3201,10,6,12,-2,2,0.782422465,0.782157012,2947.497836,0
3202,10,6,12,-2,4,0.782422465,0.782157012,2947.497836,0
3203,10,6,12,-2,6,0.782422465,0.782157012,2947.497836,0
3204,10,6,12,-2,8,0.782422465,0.782157012,2947.497836,0
3205,10,6,12,-4,2,0.782422465,0.782157012,2947.497836,0
3206,10,6,12,-4,4,0.782422465,0.782157012,2947.497836,0
3207,10,6,12,-4,6,0.782422465,0.782157012,2947.497836,0
3208,10,6,12,-4,8,0.782422465,0.782157012,2947.497836,0
3209,10,6,12,-6,2,0.782422465,0.782157012,2947.497836,0
3210,10,6,12,-6,4,0.782422465,0.782157012,2947.497836,0
3211,10,6,12,-6,6,0.782422465,0.782157012,2947.497836,0
3212,10,6,12,-6,8,0.782422465,0.782157012,2947.497836,0
3213,10,6,12,-8,2,0.782422465,0.782157012,2947.497836,0
3214,10,6,12,-8,4,0.782422465,0.782157012,2947.497836,0
3215,10,6,12,-8,6,0.782422465,0.782157012,2947.497836,0
3216,10,6,12,-8,8,0.782422465,0.782157012,2947.497836,0
3313,10,6,26,-2,2,0.782422428,0.782156975,2947.497197,0
3314,10,6,26,-2,4,0.782422428,0.782156975,2947.497197,0
3315,10,6,26,-2,6,0.782422428,0.782156975,2947.497197,0
3316,10,6,26,-2,8,0.782422428,0.782156975,2947.497197,0
3317,10,6,26,-4,2,0.782422428,0.782156975,2947.497197,0
3318,10,6,26,-4,4,0.782422428,0.782156975,2947.497197,0
3319,10,6,26,-4,6,0.782422428,0.782156975,2947.497197,0
3320,10,6,26,-4,8,0.782422428,0.782156975,2947.497197,0
3321,10,6,26,-6,2,0.782422428,0.782156975,2947.497197,0
3322,10,6,26,-6,4,0.782422428,0.782156975,2947.497197,0
3323,10,6,26,-6,6,0.782422428,0.782156975,2947.497197,0
3324,10,6,26,-6,8,0.782422428,0.782156975,2947.497197,0
3325,10,6,26,-8,2,0.782422428,0.782156975,2947.497197,0
3326,10,6,26,-8,4,0.782422428,0.782156975,2947.497197,0
3327,10,6,26,-8,6,0.782422428,0.782156975,2947.497197,0
3328,10,6,26,-8,8,0.782422428,0.782156975,2947.497197,0
3137,10,6,4,-2,2,0.782422192,0.782156739,2947.493111,0
3138,10,6,4,-2,4,0.782422192,0.782156739,2947.493111,0
3139,10,6,4,-2,6,0.782422192,0.782156739,2947.493111,0
3140,10,6,4,-2,8,0.782422192,0.782156739,2947.493111,0
3141,10,6,4,-4,2,0.782422192,0.782156739,2947.493111,0
3142,10,6,4,-4,4,0.782422192,0.782156739,2947.493111,0
3143,10,6,4,-4,6,0.782422192,0.782156739,2947.493111,0
3144,10,6,4,-4,8,0.782422192,0.782156739,2947.493111,0
3145,10,6,4,-6,2,0.782422192,0.782156739,2947.493111,0
3146,10,6,4,-6,4,0.782422192,0.782156739,2947.493111,0
3147,10,6,4,-6,6,0.782422192,0.782156739,2947.493111,0
3148,10,6,4,-6,8,0.782422192,0.782156739,2947.493111,0
3149,10,6,4,-8,2,0.782422192,0.782156739,2947.493111,0
3150,10,6,4,-8,4,0.782422192,0.782156739,2947.493111,0
3151,10,6,4,-8,6,0.782422192,0.782156739,2947.493111,0
3152,10,6,4,-8,8,0.782422192,0.782156739,2947.493111,0
3217,10,6,14,-2,2,0.782421785,0.782156331,2947.486069,0
3218,10,6,14,-2,4,0.782421785,0.782156331,2947.486069,0
3219,10,6,14,-2,6,0.782421785,0.782156331,2947.486069,0
3220,10,6,14,-2,8,0.782421785,0.782156331,2947.486069,0
3221,10,6,14,-4,2,0.782421785,0.782156331,2947.486069,0
3222,10,6,14,-4,4,0.782421785,0.782156331,2947.486069,0
3223,10,6,14,-4,6,0.782421785,0.782156331,2947.486069,0
3224,10,6,14,-4,8,0.782421785,0.782156331,2947.486069,0
3225,10,6,14,-6,2,0.782421785,0.782156331,2947.486069,0
3226,10,6,14,-6,4,0.782421785,0.782156331,2947.486069,0
3227,10,6,14,-6,6,0.782421785,0.782156331,2947.486069,0
3228,10,6,14,-6,8,0.782421785,0.782156331,2947.486069,0
3229,10,6,14,-8,2,0.782421785,0.782156331,2947.486069,0
3230,10,6,14,-8,4,0.782421785,0.782156331,2947.486069,0
3231,10,6,14,-8,6,0.782421785,0.782156331,2947.486069,0
3232,10,6,14,-8,8,0.782421785,0.782156331,2947.486069,0
3297,10,6,24,-2,2,0.782421375,0.78215592,2947.478958,0
3298,10,6,24,-2,4,0.782421375,0.78215592,2947.478958,0
3299,10,6,24,-2,6,0.782421375,0.78215592,2947.478958,0
3300,10,6,24,-2,8,0.782421375,0.78215592,2947.478958,0
3301,10,6,24,-4,2,0.782421375,0.78215592,2947.478958,0
3302,10,6,24,-4,4,0.782421375,0.78215592,2947.478958,0
3303,10,6,24,-4,6,0.782421375,0.78215592,2947.478958,0
3304,10,6,24,-4,8,0.782421375,0.78215592,2947.478958,0
3305,10,6,24,-6,2,0.782421375,0.78215592,2947.478958,0
3306,10,6,24,-6,4,0.782421375,0.78215592,2947.478958,0
3307,10,6,24,-6,6,0.782421375,0.78215592,2947.478958,0
3308,10,6,24,-6,8,0.782421375,0.78215592,2947.478958,0
3309,10,6,24,-8,2,0.782421375,0.78215592,2947.478958,0
3310,10,6,24,-8,4,0.782421375,0.78215592,2947.478958,0
3311,10,6,24,-8,6,0.782421375,0.78215592,2947.478958,0
3312,10,6,24,-8,8,0.782421375,0.78215592,2947.478958,0
3121,10,6,2,-2,2,0.782421198,0.782155743,2947.475897,0
3122,10,6,2,-2,4,0.782421198,0.782155743,2947.475897,0
3123,10,6,2,-2,6,0.782421198,0.782155743,2947.475897,0
3124,10,6,2,-2,8,0.782421198,0.782155743,2947.475897,0
3125,10,6,2,-4,2,0.782421198,0.782155743,2947.475897,0
3126,10,6,2,-4,4,0.782421198,0.782155743,2947.475897,0
3127,10,6,2,-4,6,0.782421198,0.782155743,2947.475897,0
3128,10,6,2,-4,8,0.782421198,0.782155743,2947.475897,0
3129,10,6,2,-6,2,0.782421198,0.782155743,2947.475897,0
3130,10,6,2,-6,4,0.782421198,0.782155743,2947.475897,0
3131,10,6,2,-6,6,0.782421198,0.782155743,2947.475897,0
3132,10,6,2,-6,8,0.782421198,0.782155743,2947.475897,0
3133,10,6,2,-8,2,0.782421198,0.782155743,2947.475897,0
3134,10,6,2,-8,4,0.782421198,0.782155743,2947.475897,0
3135,10,6,2,-8,6,0.782421198,0.782155743,2947.475897,0
3136,10,6,2,-8,8,0.782421198,0.782155743,2947.475897,0
3233,10,6,16,-2,2,0.78242116,0.782155705,2947.475239,0
3234,10,6,16,-2,4,0.78242116,0.782155705,2947.475239,0
3235,10,6,16,-2,6,0.78242116,0.782155705,2947.475239,0
3236,10,6,16,-2,8,0.78242116,0.782155705,2947.475239,0
3237,10,6,16,-4,2,0.78242116,0.782155705,2947.475239,0
3238,10,6,16,-4,4,0.78242116,0.782155705,2947.475239,0
3239,10,6,16,-4,6,0.78242116,0.782155705,2947.475239,0
3240,10,6,16,-4,8,0.78242116,0.782155705,2947.475239,0
3241,10,6,16,-6,2,0.78242116,0.782155705,2947.475239,0
3242,10,6,16,-6,4,0.78242116,0.782155705,2947.475239,0
3243,10,6,16,-6,6,0.78242116,0.782155705,2947.475239,0
3244,10,6,16,-6,8,0.78242116,0.782155705,2947.475239,0
3245,10,6,16,-8,2,0.78242116,0.782155705,2947.475239,0
3246,10,6,16,-8,4,0.78242116,0.782155705,2947.475239,0
3247,10,6,16,-8,6,0.78242116,0.782155705,2947.475239,0
3248,10,6,16,-8,8,0.78242116,0.782155705,2947.475239,0
3281,10,6,22,-2,2,0.782420757,0.782155302,2947.46827,0
3282,10,6,22,-2,4,0.782420757,0.782155302,2947.46827,0
3283,10,6,22,-2,6,0.782420757,0.782155302,2947.46827,0
3284,10,6,22,-2,8,0.782420757,0.782155302,2947.46827,0
3285,10,6,22,-4,2,0.782420757,0.782155302,2947.46827,0
3286,10,6,22,-4,4,0.782420757,0.782155302,2947.46827,0
3287,10,6,22,-4,6,0.782420757,0.782155302,2947.46827,0
3288,10,6,22,-4,8,0.782420757,0.782155302,2947.46827,0
3289,10,6,22,-6,2,0.782420757,0.782155302,2947.46827,0
3290,10,6,22,-6,4,0.782420757,0.782155302,2947.46827,0
3291,10,6,22,-6,6,0.782420757,0.782155302,2947.46827,0
3292,10,6,22,-6,8,0.782420757,0.782155302,2947.46827,0
3293,10,6,22,-8,2,0.782420757,0.782155302,2947.46827,0
3294,10,6,22,-8,4,0.782420757,0.782155302,2947.46827,0
3295,10,6,22,-8,6,0.782420757,0.782155302,2947.46827,0
3296,10,6,22,-8,8,0.782420757,0.782155302,2947.46827,0
3249,10,6,18,-2,2,0.782420686,0.782155231,2947.467031,0
3250,10,6,18,-2,4,0.782420686,0.782155231,2947.467031,0
3251,10,6,18,-2,6,0.782420686,0.782155231,2947.467031,0
3252,10,6,18,-2,8,0.782420686,0.782155231,2947.467031,0
3253,10,6,18,-4,2,0.782420686,0.782155231,2947.467031,0
3254,10,6,18,-4,4,0.782420686,0.782155231,2947.467031,0
3255,10,6,18,-4,6,0.782420686,0.782155231,2947.467031,0
3256,10,6,18,-4,8,0.782420686,0.782155231,2947.467031,0
3257,10,6,18,-6,2,0.782420686,0.782155231,2947.467031,0
3258,10,6,18,-6,4,0.782420686,0.782155231,2947.467031,0
3259,10,6,18,-6,6,0.782420686,0.782155231,2947.467031,0
3260,10,6,18,-6,8,0.782420686,0.782155231,2947.467031,0
3261,10,6,18,-8,2,0.782420686,0.782155231,2947.467031,0
3262,10,6,18,-8,4,0.782420686,0.782155231,2947.467031,0
3263,10,6,18,-8,6,0.782420686,0.782155231,2947.467031,0
3264,10,6,18,-8,8,0.782420686,0.782155231,2947.467031,0
3265,10,6,20,-2,2,0.782420519,0.782155064,2947.464144,0
3266,10,6,20,-2,4,0.782420519,0.782155064,2947.464144,0
3267,10,6,20,-2,6,0.782420519,0.782155064,2947.464144,0
3268,10,6,20,-2,8,0.782420519,0.782155064,2947.464144,0
3269,10,6,20,-4,2,0.782420519,0.782155064,2947.464144,0
3270,10,6,20,-4,4,0.782420519,0.782155064,2947.464144,0
3271,10,6,20,-4,6,0.782420519,0.782155064,2947.464144,0
3272,10,6,20,-4,8,0.782420519,0.782155064,2947.464144,0
3273,10,6,20,-6,2,0.782420519,0.782155064,2947.464144,0
3274,10,6,20,-6,4,0.782420519,0.782155064,2947.464144,0
3275,10,6,20,-6,6,0.782420519,0.782155064,2947.464144,0
3276,10,6,20,-6,8,0.782420519,0.782155064,2947.464144,0
3277,10,6,20,-8,2,0.782420519,0.782155064,2947.464144,0
3278,10,6,20,-8,4,0.782420519,0.782155064,2947.464144,0
3279,10,6,20,-8,6,0.782420519,0.782155064,2947.464144,0
3280,10,6,20,-8,8,0.782420519,0.782155064,2947.464144,0
2385,8,6,30,-2,2,0.781196868,0.780929919,2926.396669,0
2386,8,6,30,-2,4,0.781196868,0.780929919,2926.396669,0
2387,8,6,30,-2,6,0.781196868,0.780929919,2926.396669,0
2388,8,6,30,-2,8,0.781196868,0.780929919,2926.396669,0
2389,8,6,30,-4,2,0.781196868,0.780929919,2926.396669,0
2390,8,6,30,-4,4,0.781196868,0.780929919,2926.396669,0
2391,8,6,30,-4,6,0.781196868,0.780929919,2926.396669,0
2392,8,6,30,-4,8,0.781196868,0.780929919,2926.396669,0
2393,8,6,30,-6,2,0.781196868,0.780929919,2926.396669,0
2394,8,6,30,-6,4,0.781196868,0.780929919,2926.396669,0
2395,8,6,30,-6,6,0.781196868,0.780929919,2926.396669,0
2396,8,6,30,-6,8,0.781196868,0.780929919,2926.396669,0
2397,8,6,30,-8,2,0.781196868,0.780929919,2926.396669,0
2398,8,6,30,-8,4,0.781196868,0.780929919,2926.396669,0
2399,8,6,30,-8,6,0.781196868,0.780929919,2926.396669,0
2400,8,6,30,-8,8,0.781196868,0.780929919,2926.396669,0
2209,8,6,8,-2,2,0.781195931,0.780928982,2926.380638,0
2210,8,6,8,-2,4,0.781195931,0.780928982,2926.380638,0
2211,8,6,8,-2,6,0.781195931,0.780928982,2926.380638,0
2212,8,6,8,-2,8,0.781195931,0.780928982,2926.380638,0
2213,8,6,8,-4,2,0.781195931,0.780928982,2926.380638,0
2214,8,6,8,-4,4,0.781195931,0.780928982,2926.380638,0
2215,8,6,8,-4,6,0.781195931,0.780928982,2926.380638,0
2216,8,6,8,-4,8,0.781195931,0.780928982,2926.380638,0
2217,8,6,8,-6,2,0.781195931,0.780928982,2926.380638,0
2218,8,6,8,-6,4,0.781195931,0.780928982,2926.380638,0
2219,8,6,8,-6,6,0.781195931,0.780928982,2926.380638,0
2220,8,6,8,-6,8,0.781195931,0.780928982,2926.380638,0
2221,8,6,8,-8,2,0.781195931,0.780928982,2926.380638,0
2222,8,6,8,-8,4,0.781195931,0.780928982,2926.380638,0
2223,8,6,8,-8,6,0.781195931,0.780928982,2926.380638,0
2224,8,6,8,-8,8,0.781195931,0.780928982,2926.380638,0
2225,8,6,10,-2,2,0.781195749,0.780928799,2926.377519,0
2226,8,6,10,-2,4,0.781195749,0.780928799,2926.377519,0
2227,8,6,10,-2,6,0.781195749,0.780928799,2926.377519,0
2228,8,6,10,-2,8,0.781195749,0.780928799,2926.377519,0
2229,8,6,10,-4,2,0.781195749,0.780928799,2926.377519,0
2230,8,6,10,-4,4,0.781195749,0.780928799,2926.377519,0
2231,8,6,10,-4,6,0.781195749,0.780928799,2926.377519,0
2232,8,6,10,-4,8,0.781195749,0.780928799,2926.377519,0
2233,8,6,10,-6,2,0.781195749,0.780928799,2926.377519,0
2234,8,6,10,-6,4,0.781195749,0.780928799,2926.377519,0
2235,8,6,10,-6,6,0.781195749,0.780928799,2926.377519,0
2236,8,6,10,-6,8,0.781195749,0.780928799,2926.377519,0
2237,8,6,10,-8,2,0.781195749,0.780928799,2926.377519,0
2238,8,6,10,-8,4,0.781195749,0.780928799,2926.377519,0
2239,8,6,10,-8,6,0.781195749,0.780928799,2926.377519,0
2240,8,6,10,-8,8,0.781195749,0.780928799,2926.377519,0
2193,8,6,6,-2,2,0.781195462,0.780928512,2926.372598,0
2194,8,6,6,-2,4,0.781195462,0.780928512,2926.372598,0
2195,8,6,6,-2,6,0.781195462,0.780928512,2926.372598,0
2196,8,6,6,-2,8,0.781195462,0.780928512,2926.372598,0
2197,8,6,6,-4,2,0.781195462,0.780928512,2926.372598,0
2198,8,6,6,-4,4,0.781195462,0.780928512,2926.372598,0
2199,8,6,6,-4,6,0.781195462,0.780928512,2926.372598,0
2200,8,6,6,-4,8,0.781195462,0.780928512,2926.372598,0
2201,8,6,6,-6,2,0.781195462,0.780928512,2926.372598,0
2202,8,6,6,-6,4,0.781195462,0.780928512,2926.372598,0
2203,8,6,6,-6,6,0.781195462,0.780928512,2926.372598,0
2204,8,6,6,-6,8,0.781195462,0.780928512,2926.372598,0
2205,8,6,6,-8,2,0.781195462,0.780928512,2926.372598,0
2206,8,6,6,-8,4,0.781195462,0.780928512,2926.372598,0
2207,8,6,6,-8,6,0.781195462,0.780928512,2926.372598,0
2208,8,6,6,-8,8,0.781195462,0.780928512,2926.372598,0
2369,8,6,28,-2,2,0.781195456,0.780928506,2926.372507,0
2370,8,6,28,-2,4,0.781195456,0.780928506,2926.372507,0
2371,8,6,28,-2,6,0.781195456,0.780928506,2926.372507,0
2372,8,6,28,-2,8,0.781195456,0.780928506,2926.372507,0
2373,8,6,28,-4,2,0.781195456,0.780928506,2926.372507,0
2374,8,6,28,-4,4,0.781195456,0.780928506,2926.372507,0
2375,8,6,28,-4,6,0.781195456,0.780928506,2926.372507,0
2376,8,6,28,-4,8,0.781195456,0.780928506,2926.372507,0
2377,8,6,28,-6,2,0.781195456,0.780928506,2926.372507,0
2378,8,6,28,-6,4,0.781195456,0.780928506,2926.372507,0
2379,8,6,28,-6,6,0.781195456,0.780928506,2926.372507,0
2380,8,6,28,-6,8,0.781195456,0.780928506,2926.372507,0
2381,8,6,28,-8,2,0.781195456,0.780928506,2926.372507,0
2382,8,6,28,-8,4,0.781195456,0.780928506,2926.372507,0
2383,8,6,28,-8,6,0.781195456,0.780928506,2926.372507,0
2384,8,6,28,-8,8,0.781195456,0.780928506,2926.372507,0
2241,8,6,12,-2,2,0.781195062,0.780928111,2926.365755,0
2242,8,6,12,-2,4,0.781195062,0.780928111,2926.365755,0
2243,8,6,12,-2,6,0.781195062,0.780928111,2926.365755,0
2244,8,6,12,-2,8,0.781195062,0.780928111,2926.365755,0
2245,8,6,12,-4,2,0.781195062,0.780928111,2926.365755,0
2246,8,6,12,-4,4,0.781195062,0.780928111,2926.365755,0
2247,8,6,12,-4,6,0.781195062,0.780928111,2926.365755,0
2248,8,6,12,-4,8,0.781195062,0.780928111,2926.365755,0
2249,8,6,12,-6,2,0.781195062,0.780928111,2926.365755,0
2250,8,6,12,-6,4,0.781195062,0.780928111,2926.365755,0
2251,8,6,12,-6,6,0.781195062,0.780928111,2926.365755,0
2252,8,6,12,-6,8,0.781195062,0.780928111,2926.365755,0
2253,8,6,12,-8,2,0.781195062,0.780928111,2926.365755,0
2254,8,6,12,-8,4,0.781195062,0.780928111,2926.365755,0
2255,8,6,12,-8,6,0.781195062,0.780928111,2926.365755,0
2256,8,6,12,-8,8,0.781195062,0.780928111,2926.365755,0
2177,8,6,4,-2,2,0.781194731,0.78092778,2926.36008,0
2178,8,6,4,-2,4,0.781194731,0.78092778,2926.36008,0
2179,8,6,4,-2,6,0.781194731,0.78092778,2926.36008,0
2180,8,6,4,-2,8,0.781194731,0.78092778,2926.36008,0
2181,8,6,4,-4,2,0.781194731,0.78092778,2926.36008,0
2182,8,6,4,-4,4,0.781194731,0.78092778,2926.36008,0
2183,8,6,4,-4,6,0.781194731,0.78092778,2926.36008,0
2184,8,6,4,-4,8,0.781194731,0.78092778,2926.36008,0
2185,8,6,4,-6,2,0.781194731,0.78092778,2926.36008,0
2186,8,6,4,-6,4,0.781194731,0.78092778,2926.36008,0
2187,8,6,4,-6,6,0.781194731,0.78092778,2926.36008,0
2188,8,6,4,-6,8,0.781194731,0.78092778,2926.36008,0
2189,8,6,4,-8,2,0.781194731,0.78092778,2926.36008,0
2190,8,6,4,-8,4,0.781194731,0.78092778,2926.36008,0
2191,8,6,4,-8,6,0.781194731,0.78092778,2926.36008,0
2192,8,6,4,-8,8,0.781194731,0.78092778,2926.36008,0
2257,8,6,14,-2,2,0.781194239,0.780927287,2926.351667,0
2258,8,6,14,-2,4,0.781194239,0.780927287,2926.351667,0
2259,8,6,14,-2,6,0.781194239,0.780927287,2926.351667,0
2260,8,6,14,-2,8,0.781194239,0.780927287,2926.351667,0
2261,8,6,14,-4,2,0.781194239,0.780927287,2926.351667,0
2262,8,6,14,-4,4,0.781194239,0.780927287,2926.351667,0
2263,8,6,14,-4,6,0.781194239,0.780927287,2926.351667,0
2264,8,6,14,-4,8,0.781194239,0.780927287,2926.351667,0
2265,8,6,14,-6,2,0.781194239,0.780927287,2926.351667,0
2266,8,6,14,-6,4,0.781194239,0.780927287,2926.351667,0
2267,8,6,14,-6,6,0.781194239,0.780927287,2926.351667,0
2268,8,6,14,-6,8,0.781194239,0.780927287,2926.351667,0
2269,8,6,14,-8,2,0.781194239,0.780927287,2926.351667,0
2270,8,6,14,-8,4,0.781194239,0.780927287,2926.351667,0
2271,8,6,14,-8,6,0.781194239,0.780927287,2926.351667,0
2272,8,6,14,-8,8,0.781194239,0.780927287,2926.351667,0
2353,8,6,26,-2,2,0.781194155,0.780927204,2926.350232,0
2354,8,6,26,-2,4,0.781194155,0.780927204,2926.350232,0
2355,8,6,26,-2,6,0.781194155,0.780927204,2926.350232,0
2356,8,6,26,-2,8,0.781194155,0.780927204,2926.350232,0
2357,8,6,26,-4,2,0.781194155,0.780927204,2926.350232,0
2358,8,6,26,-4,4,0.781194155,0.780927204,2926.350232,0
2359,8,6,26,-4,6,0.781194155,0.780927204,2926.350232,0
2360,8,6,26,-4,8,0.781194155,0.780927204,2926.350232,0
2361,8,6,26,-6,2,0.781194155,0.780927204,2926.350232,0
2362,8,6,26,-6,4,0.781194155,0.780927204,2926.350232,0
2363,8,6,26,-6,6,0.781194155,0.780927204,2926.350232,0
2364,8,6,26,-6,8,0.781194155,0.780927204,2926.350232,0
2365,8,6,26,-8,2,0.781194155,0.780927204,2926.350232,0
2366,8,6,26,-8,4,0.781194155,0.780927204,2926.350232,0
2367,8,6,26,-8,6,0.781194155,0.780927204,2926.350232,0
2368,8,6,26,-8,8,0.781194155,0.780927204,2926.350232,0
2161,8,6,2,-2,2,0.78119351,0.780926558,2926.339187,0
2162,8,6,2,-2,4,0.78119351,0.780926558,2926.339187,0
2163,8,6,2,-2,6,0.78119351,0.780926558,2926.339187,0
2164,8,6,2,-2,8,0.78119351,0.780926558,2926.339187,0
2165,8,6,2,-4,2,0.78119351,0.780926558,2926.339187,0
2166,8,6,2,-4,4,0.78119351,0.780926558,2926.339187,0
2167,8,6,2,-4,6,0.78119351,0.780926558,2926.339187,0
2168,8,6,2,-4,8,0.78119351,0.780926558,2926.339187,0
2169,8,6,2,-6,2,0.78119351,0.780926558,2926.339187,0
2170,8,6,2,-6,4,0.78119351,0.780926558,2926.339187,0
2171,8,6,2,-6,6,0.78119351,0.780926558,2926.339187,0
2172,8,6,2,-6,8,0.78119351,0.780926558,2926.339187,0
2173,8,6,2,-8,2,0.78119351,0.780926558,2926.339187,0
2174,8,6,2,-8,4,0.78119351,0.780926558,2926.339187,0
2175,8,6,2,-8,6,0.78119351,0.780926558,2926.339187,0
2176,8,6,2,-8,8,0.78119351,0.780926558,2926.339187,0
2273,8,6,16,-2,2,0.781193475,0.780926523,2926.338592,0
2274,8,6,16,-2,4,0.781193475,0.780926523,2926.338592,0
2275,8,6,16,-2,6,0.781193475,0.780926523,2926.338592,0
2276,8,6,16,-2,8,0.781193475,0.780926523,2926.338592,0
2277,8,6,16,-4,2,0.781193475,0.780926523,2926.338592,0
2278,8,6,16,-4,4,0.781193475,0.780926523,2926.338592,0
2279,8,6,16,-4,6,0.781193475,0.780926523,2926.338592,0
2280,8,6,16,-4,8,0.781193475,0.780926523,2926.338592,0
2281,8,6,16,-6,2,0.781193475,0.780926523,2926.338592,0
2282,8,6,16,-6,4,0.781193475,0.780926523,2926.338592,0
2283,8,6,16,-6,6,0.781193475,0.780926523,2926.338592,0
2284,8,6,16,-6,8,0.781193475,0.780926523,2926.338592,0
2285,8,6,16,-8,2,0.781193475,0.780926523,2926.338592,0
2286,8,6,16,-8,4,0.781193475,0.780926523,2926.338592,0
