Date,425_pct_Al,M_Value,C4_pct_Eth,C4_pct_H2O,HydWtr_pct_Ammonia
2013-10-13 12:00:00,6.34041,3.67689,1.47681,19.6843,0.964095
2013-10-13 13:00:00,6.34135,3.67937,1.47991,19.6876,0.96206
2013-10-13 14:00:00,6.3423,3.68185,1.48301,19.6909,0.960024
2013-10-13 15:00:00,6.34324,3.68433,1.48611,19.6941,0.957988
2013-10-13 16:00:00,6.34419,3.6868,1.48921,19.6974,0.955952
2013-10-13 17:00:00,6.34513,3.68928,1.49231,19.7006,0.953916
2013-10-13 18:00:00,6.34608,3.69176,1.49541,19.7039,0.95188
2013-10-13 19:00:00,6.34702,3.69424,1.49851,19.7072,0.949845
2013-10-13 20:00:00,6.34796,3.69671,1.50162,19.7104,0.947809
2013-10-13 21:00:00,6.34891,3.69919,1.50472,19.7137,0.945773
2013-10-13 22:00:00,6.34985,3.70167,1.50782,19.7169,0.943737
2013-10-13 23:00:00,6.3508,3.70414,1.51092,19.7202,0.941701
2013-10-14 00:00:00,6.35174,3.70662,1.51402,19.7235,0.939665
2013-10-14 01:00:00,6.35269,3.7091,1.51712,19.7267,0.93763
2013-10-14 02:00:00,6.35363,3.71158,1.52022,19.73,0.935594
2013-10-14 03:00:00,6.35457,3.71405,1.52332,19.7332,0.933558
2013-10-14 04:00:00,6.35552,3.71653,1.52642,19.7365,0.931522
2013-10-14 05:00:00,6.35646,3.71901,1.52953,19.7398,0.929486
2013-10-14 06:00:00,6.35257,3.71356,1.53263,19.743,0.931614
2013-10-14 07:00:00,6.34867,3.70811,1.53573,19.7463,0.933742
2013-10-14 08:00:00,6.34477,3.70265,1.53883,19.7495,0.935869
2013-10-14 09:00:00,6.34088,3.6972,1.54193,19.7528,0.937997
2013-10-14 10:00:00,6.33698,3.69175,1.54503,19.7561,0.940125
2013-10-14 11:00:00,6.33308,3.6863,1.54813,19.7593,0.942252
2013-10-14 12:00:00,6.32919,3.68085,1.55123,19.7626,0.94438
2013-10-14 13:00:00,6.32529,3.6754,1.55433,19.7658,0.946508
2013-10-14 14:00:00,6.32139,3.66994,1.55744,19.7691,0.948636
2013-10-14 15:00:00,6.31749,3.66449,1.56054,19.7724,0.950763
2013-10-14 16:00:00,6.3136,3.65904,1.56364,19.7756,0.952891
2013-10-14 17:00:00,6.3097,3.65359,1.56674,19.7789,0.955019
2013-10-14 18:00:00,6.3058,3.64814,1.56984,19.7821,0.957146
2013-10-14 19:00:00,6.30191,3.64269,1.57294,19.7854,0.959274
2013-10-14 20:00:00,6.29801,3.63724,1.57604,19.7887,0.961402
2013-10-14 21:00:00,6.29411,3.63178,1.57914,19.7919,0.96353
2013-10-14 22:00:00,6.29022,3.62633,1.58224,19.7952,0.965657
2013-10-14 23:00:00,6.28632,3.62088,1.58535,19.7985,0.967785
2013-10-15 00:00:00,6.28242,3.61543,1.5778,19.7499,0.969913
2013-10-15 01:00:00,6.27853,3.60998,1.57025,19.7013,0.97204
2013-10-15 02:00:00,6.27463,3.60453,1.5627,19.6527,0.974168
2013-10-15 03:00:00,6.27073,3.59907,1.55515,19.6041,0.976296
2013-10-15 04:00:00,6.26683,3.59362,1.5476,19.5555,0.978423
2013-10-15 05:00:00,6.26294,3.58817,1.54005,19.507,0.980551
2013-10-15 06:00:00,6.25965,3.58884,1.5325,19.4584,0.979753
2013-10-15 07:00:00,6.25635,3.58951,1.52495,19.4098,0.978956
2013-10-15 08:00:00,6.25306,3.59018,1.5174,19.3612,0.978158
2013-10-15 09:00:00,6.24977,3.59085,1.50985,19.3126,0.97736
2013-10-15 10:00:00,6.24648,3.59151,1.5023,19.264,0.976563
2013-10-15 11:00:00,6.24318,3.59218,1.49475,19.2155,0.975765
2013-10-15 12:00:00,6.23989,3.59285,1.4872,19.1669,0.974967
2013-10-15 13:00:00,6.2366,3.59352,1.47965,19.1183,0.97417
2013-10-15 14:00:00,6.2333,3.59419,1.4721,19.0697,0.973372
2013-10-15 15:00:00,6.23001,3.59486,1.46455,19.0211,0.972574
2013-10-15 16:00:00,6.22672,3.59553,1.457,18.9725,0.971776
2013-10-15 17:00:00,6.22343,3.59619,1.44945,18.924,0.970979
2013-10-15 18:00:00,6.22014,3.59686,1.4419,18.8754,0.970181
2013-10-15 19:00:00,6.21684,3.59753,1.43435,18.8268,0.969383
2013-10-15 20:00:00,6.21355,3.5982,1.4268,18.7782,0.968586
2013-10-15 21:00:00,6.21026,3.59887,1.41925,18.7296,0.967788
2013-10-15 22:00:00,6.20696,3.59954,1.4117,18.681,0.96699
2013-10-15 23:00:00,6.20367,3.6002,1.40415,18.6325,0.966192
2013-10-16 00:00:00,6.20038,3.60087,1.3966,18.5839,0.965395
2013-10-16 01:00:00,6.19709,3.60154,1.38905,18.5353,0.964597
2013-10-16 02:00:00,6.19379,3.60221,1.3815,18.4867,0.963799
2013-10-16 03:00:00,6.1905,3.60288,1.37395,18.4381,0.963002
2013-10-16 04:00:00,6.18721,3.60355,1.3664,18.3895,0.962204
2013-10-16 05:00:00,6.18392,3.60422,1.35885,18.341,0.961406
2013-10-16 06:00:00,6.18715,3.60504,1.3513,18.2924,0.958749
2013-10-16 07:00:00,6.19038,3.60586,1.34375,18.2438,0.956092
2013-10-16 08:00:00,6.19361,3.60668,1.3362,18.1952,0.953435
2013-10-16 09:00:00,6.19684,3.60751,1.32865,18.1466,0.950778
2013-10-16 10:00:00,6.20007,3.60833,1.3211,18.098,0.948121
2013-10-16 11:00:00,6.2033,3.60915,1.31355,18.0495,0.945464
2013-10-16 12:00:00,6.20653,3.60998,1.306,18.0009,0.942807
2013-10-16 13:00:00,6.20976,3.6108,1.29845,17.9523,0.94015
2013-10-16 14:00:00,6.21299,3.61162,1.2909,17.9037,0.937493
2013-10-16 15:00:00,6.21622,3.61245,1.28335,17.8551,0.934835
2013-10-16 16:00:00,6.21945,3.61327,1.2758,17.8065,0.932178
2013-10-16 17:00:00,6.22268,3.61409,1.26825,17.758,0.929521
2013-10-16 18:00:00,6.22591,3.61491,1.2607,17.7094,0.926864
2013-10-16 19:00:00,6.22914,3.61574,1.25315,17.6608,0.924207
2013-10-16 20:00:00,6.23237,3.61656,1.2456,17.6122,0.92155
2013-10-16 21:00:00,6.2356,3.61738,1.23805,17.5636,0.918893
2013-10-16 22:00:00,6.23883,3.61821,1.2305,17.515,0.916236
2013-10-16 23:00:00,6.24206,3.61903,1.22295,17.4665,0.913579
2013-10-17 00:00:00,6.24529,3.61985,1.2154,17.4179,0.910922
2013-10-17 01:00:00,6.24852,3.62068,1.20785,17.3693,0.908265
2013-10-17 02:00:00,6.25175,3.6215,1.2003,17.3207,0.905608
2013-10-17 03:00:00,6.25498,3.62232,1.19275,17.2721,0.90295
2013-10-17 04:00:00,6.25821,3.62314,1.1852,17.2235,0.900293
2013-10-17 05:00:00,6.26144,3.62397,1.17765,17.175,0.897636
2013-10-17 06:00:00,6.2555,3.62544,1.1701,17.1264,0.927177
2013-10-17 07:00:00,6.24957,3.62691,1.16255,17.0778,0.956717
2013-10-17 08:00:00,6.24363,3.62838,1.155,17.0292,0.986257
2013-10-17 09:00:00,6.2377,3.62985,1.14745,16.9806,1.0158
2013-10-17 10:00:00,6.23176,3.63132,1.1399,16.932,1.04534
2013-10-17 11:00:00,6.22583,3.63279,1.13235,16.8835,1.07488
2013-10-17 12:00:00,6.21989,3.63426,1.1248,16.8349,1.07036
2013-10-17 13:00:00,6.21395,3.63573,1.11725,16.7863,1.06584
2013-10-17 14:00:00,6.20802,3.6372,1.1097,16.7377,1.06132
2013-10-17 15:00:00,6.20208,3.63867,1.10215,16.6891,1.0568
2013-10-17 16:00:00,6.19615,3.64014,1.0946,16.6405,1.05228
2013-10-17 17:00:00,6.19021,3.64161,1.08705,16.592,1.04776
2013-10-17 18:00:00,6.18428,3.64308,1.0795,16.5434,1.04324
2013-10-17 19:00:00,6.17834,3.64455,1.07195,16.4948,1.03872
2013-10-17 20:00:00,6.17241,3.64602,1.0644,16.4462,1.0342
2013-10-17 21:00:00,6.16647,3.64749,1.05685,16.3976,1.02968
2013-10-17 22:00:00,6.16053,3.64896,1.0493,16.349,1.02516
2013-10-17 23:00:00,6.1546,3.65043,1.04175,16.3005,1.02064
2013-10-18 00:00:00,6.14866,3.6519,1.03937,16.3119,1.01612
2013-10-18 01:00:00,6.14273,3.65337,1.03698,16.3234,1.01161
2013-10-18 02:00:00,6.13679,3.65484,1.03459,16.3349,1.00709
2013-10-18 03:00:00,6.13086,3.65631,1.03221,16.3464,1.00257
2013-10-18 04:00:00,6.12492,3.65778,1.02982,16.3578,0.998047
2013-10-18 05:00:00,6.11898,3.65926,1.02744,16.3693,0.993527
2013-10-18 06:00:00,6.12282,4.13622,1.02505,16.3808,0.993032
2013-10-18 07:00:00,6.12666,4.61318,1.02267,16.3923,0.992537
2013-10-18 08:00:00,6.1305,5.09014,1.02028,16.4037,0.992041
2013-10-18 09:00:00,6.13434,5.5671,1.0179,16.4152,0.991546
2013-10-19 06:00:00,6.20967,3.69138,0.967801,16.6562,0.979344
2013-10-19 07:00:00,6.20824,3.69158,0.965416,16.6677,0.977052
2013-10-19 08:00:00,6.20681,3.69178,0.96303,16.6792,0.974759
2013-10-19 09:00:00,6.20538,3.69198,0.960645,16.6907,0.972467
2013-10-19 10:00:00,6.20395,3.69217,0.958259,16.7021,0.970175
2013-10-19 11:00:00,6.20252,3.69237,0.955874,16.7136,0.967882
2013-10-19 12:00:00,6.2011,3.69257,0.953488,16.7251,0.96559
2013-10-19 13:00:00,6.19967,3.69277,0.951103,16.7366,0.963298
2013-10-19 14:00:00,6.19824,3.69297,0.948717,16.748,0.961005
2013-10-19 15:00:00,6.19681,3.69317,0.946332,16.7595,0.958713
2013-10-19 16:00:00,6.19538,3.69337,0.943946,16.771,0.956421
2013-10-19 17:00:00,6.19395,3.69356,0.941561,16.7825,0.954128
2013-10-19 18:00:00,6.19253,3.69376,0.939175,16.794,0.951836
2013-10-19 19:00:00,6.1911,3.69396,0.93679,16.8054,0.949544
2013-10-19 20:00:00,6.18967,3.69416,0.934404,16.8169,0.947251
2013-10-19 21:00:00,6.18824,3.69436,0.932019,16.8284,0.944959
2013-10-19 22:00:00,6.18681,3.69456,0.929633,16.8399,0.942667
2013-10-19 23:00:00,6.18538,3.69476,0.927248,16.8513,0.940375
2013-10-20 00:00:00,6.18396,3.69496,0.924863,16.8628,0.938082
2013-10-20 01:00:00,6.18253,3.69515,0.922477,16.8743,0.93579
2013-10-20 02:00:00,6.1811,3.69535,0.920092,16.8858,0.933498
2013-10-20 03:00:00,6.17967,3.69555,0.917706,16.8972,0.931205
2013-10-20 04:00:00,6.17824,3.69575,0.915321,16.9087,0.928913
2013-10-20 05:00:00,6.17681,3.69595,0.912935,16.9202,0.926621
2013-10-20 06:00:00,6.17538,3.6963,0.91055,16.9317,0.934477
2013-10-20 07:00:00,6.17396,3.69666,0.908164,16.9431,0.942334
2013-10-20 08:00:00,6.17253,3.69701,0.905779,16.9546,0.950191
2013-10-20 09:00:00,6.1711,3.69737,0.903393,16.9661,0.958048
2013-10-20 10:00:00,6.16967,3.69772,0.901008,16.9776,0.965904
2013-10-20 11:00:00,6.16824,3.69807,0.898622,16.9891,0.973761
2013-10-20 12:00:00,6.16681,3.69843,0.896237,17.0005,0.981618
2013-10-20 13:00:00,6.16539,3.69878,0.893851,17.012,0.989475
2013-10-20 14:00:00,6.16396,3.69914,0.891466,17.0235,0.997332
2013-10-20 15:00:00,6.16253,3.69949,0.88908,17.035,1.00519
2013-10-20 16:00:00,6.1611,3.69984,0.886695,17.0464,1.01305
2013-10-20 17:00:00,6.15967,3.7002,0.884309,17.0579,1.0209
2013-10-20 18:00:00,6.15824,3.70055,0.881924,17.0694,1.02876
2013-10-20 19:00:00,6.15682,3.70091,0.879538,17.0809,1.03662
2013-10-20 20:00:00,6.15539,3.70126,0.877153,17.0923,1.04447
2013-10-20 21:00:00,6.15396,3.70161,0.874767,17.1038,1.05233
2013-10-20 22:00:00,6.15253,3.70197,0.872382,17.1153,1.06019
2013-10-20 23:00:00,6.1511,3.70232,0.869996,17.1268,1.06804
2013-10-21 00:00:00,6.14967,3.70268,0.867611,17.1383,1.0759
2013-10-21 01:00:00,6.14825,3.70303,0.865225,17.1497,1.08376
2013-10-21 02:00:00,6.14682,3.70339,0.86284,17.1612,1.09161
2013-10-21 03:00:00,6.14539,3.70374,0.860454,17.1727,1.09947
2013-10-21 04:00:00,6.14396,3.70409,0.858069,17.1842,1.10733
2013-10-21 05:00:00,6.14253,3.70445,0.855684,17.1956,1.11518
2013-10-21 06:00:00,6.14379,3.70411,0.853298,17.2071,1.11193
2013-10-21 07:00:00,6.14505,3.70377,0.850913,17.2186,1.10868
2013-10-21 08:00:00,6.14631,3.70344,0.848527,17.2301,1.10542
2013-10-21 09:00:00,6.14756,3.7031,0.846142,17.2415,1.10217
2013-10-21 10:00:00,6.14882,3.70276,0.843756,17.253,1.09892
2013-10-21 11:00:00,6.15008,3.70242,0.841371,17.2645,1.09567
2013-10-21 12:00:00,6.15134,3.70209,0.838985,17.276,1.09241
2013-10-21 13:00:00,6.1526,3.70175,0.8366,17.2874,1.08916
2013-10-21 14:00:00,6.15386,3.70141,0.834214,17.2989,1.08591
2013-10-21 15:00:00,6.15511,3.70107,0.831829,17.3104,1.08266
2013-10-21 16:00:00,6.15637,3.70074,0.829443,17.3219,1.0794
2013-10-21 17:00:00,6.15763,3.7004,0.827058,17.3334,1.07615
2013-10-21 18:00:00,6.15889,3.70006,0.824672,17.3448,1.0729
2013-10-21 19:00:00,6.16015,3.69973,0.822287,17.3563,1.06964
2013-10-21 20:00:00,6.16141,3.69939,0.819901,17.3678,1.06639
2013-10-21 21:00:00,6.16266,3.69905,0.817516,17.3793,1.06314
2013-10-26 12:00:00,6.21643,3.70948,1.19688,16.6926,0.702086
2013-10-26 13:00:00,6.21686,3.70961,1.20041,16.6861,0.698833
2013-10-26 14:00:00,6.21728,3.70973,1.20393,16.6796,0.695581
2013-10-26 15:00:00,6.21771,3.70986,1.20746,16.6731,0.692328
2013-10-26 16:00:00,6.21813,3.70999,1.21098,16.6665,0.689075
2013-10-26 17:00:00,6.21856,3.71011,1.2145,16.66,0.685822
2013-10-26 18:00:00,6.21898,3.71024,1.21803,16.6535,0.68257
2013-10-26 19:00:00,6.2194,3.71037,1.22155,16.647,0.708202
2013-10-26 20:00:00,6.21983,3.7105,1.22508,16.6405,0.739612
2013-10-26 21:00:00,6.22025,3.71062,1.2286,16.634,0.771022
2013-10-26 22:00:00,6.22068,3.71075,1.23213,16.6275,0.802432
2013-10-26 23:00:00,6.2211,3.71088,1.23565,16.621,0.827072
2013-10-27 00:00:00,6.22153,3.71101,1.23917,16.6145,0.850358
2013-10-27 01:00:00,6.22195,3.71113,1.2427,16.608,0.873644
2013-10-27 02:00:00,6.22237,3.71126,1.24622,16.6014,0.89693
2013-10-27 03:00:00,6.2228,3.71139,1.24975,16.5949,0.920216
2013-10-27 04:00:00,6.22322,3.71152,1.25327,16.5884,0.943502
2013-10-27 05:00:00,6.22365,3.71164,1.2568,16.5819,0.966788
2013-10-27 06:00:00,6.22264,3.71177,1.26032,16.5754,0.967484
2013-10-27 07:00:00,6.22163,3.7119,1.26384,16.5689,0.96818
2013-10-27 08:00:00,6.22062,3.71203,1.26737,16.5624,0.968877
2013-10-27 09:00:00,6.21962,3.71215,1.27089,16.5559,0.969573
2013-10-27 10:00:00,6.21861,3.71228,1.27442,16.5494,0.970269
2013-10-27 11:00:00,6.2176,3.71241,1.27794,16.5429,0.970966
2013-10-27 12:00:00,6.21659,3.71254,1.28146,16.5363,0.971662
2013-10-27 13:00:00,6.21559,3.71266,1.28499,16.5298,0.972358
2013-10-27 14:00:00,6.21458,3.71279,1.28851,16.5233,0.973055
2013-10-27 15:00:00,6.21357,3.71292,1.29204,16.5168,0.973751
2013-10-27 16:00:00,6.21256,3.71305,1.29556,16.5103,0.974447
2013-10-27 17:00:00,6.21155,3.71317,1.29909,16.5038,0.975144
2013-10-27 18:00:00,6.21055,3.7133,1.30261,16.4973,0.97584
2013-10-27 19:00:00,6.20954,3.71343,1.30613,16.4908,0.976536
2013-10-27 20:00:00,6.20853,3.71356,1.30966,16.4843,0.977233
2013-10-27 21:00:00,6.20752,3.71368,1.31318,16.4777,0.977929
2013-10-27 22:00:00,6.20651,3.71381,1.31671,16.4712,0.978626
2013-10-27 23:00:00,6.20551,3.71394,1.32023,16.4647,0.979322
2013-10-28 00:00:00,6.2045,3.71407,1.32376,16.4582,0.980018
2013-10-28 01:00:00,6.20349,3.71419,1.32728,16.4517,0.980715
2013-10-28 02:00:00,6.20248,3.71432,1.3308,16.4452,0.981411
2013-10-28 03:00:00,6.20148,3.71445,1.33433,16.4387,0.982107
2013-10-28 04:00:00,6.20047,3.71458,1.33785,16.4322,0.982804
2013-10-28 05:00:00,6.19946,3.7147,1.34138,16.4257,0.9835
2013-10-28 06:00:00,6.18185,3.71483,1.3449,16.4192,0.972849
2013-10-28 07:00:00,6.16424,3.71496,1.34842,16.4126,0.962198
2013-10-28 08:00:00,6.14664,3.71508,1.35195,16.4061,0.951547
2013-10-28 09:00:00,6.12903,3.71521,1.35547,16.3996,0.940896
2013-10-28 10:00:00,6.11142,3.71534,1.359,16.3931,0.930245
2013-10-28 11:00:00,6.09381,3.71547,1.36252,16.3866,0.919595
2013-10-28 12:00:00,6.0762,3.71559,1.36605,16.3801,0.908944
2013-10-28 13:00:00,6.05859,3.71572,1.36957,16.3736,0.898293
2013-10-28 14:00:00,6.04099,3.71585,1.37309,16.3671,0.887642
2013-10-28 15:00:00,6.02338,3.71598,1.37662,16.3606,0.876991
2013-10-28 16:00:00,6.00577,3.7161,1.38014,16.3541,0.86634
2013-10-28 17:00:00,5.98816,3.71623,1.38367,16.3475,0.855689
2013-10-28 18:00:00,5.97055,3.71636,1.38719,16.341,0.845038
2013-10-28 19:00:00,5.95295,3.71649,1.39072,16.3345,0.834387
2013-10-28 20:00:00,5.93534,3.71661,1.39424,16.328,0.823736
2013-10-28 21:00:00,5.91773,3.71674,1.39776,16.3215,0.813085
2013-10-28 22:00:00,5.90012,3.71687,1.40129,16.315,0.802435
2013-10-28 23:00:00,5.88251,3.717,1.40481,16.3085,0.791784
2013-10-29 00:00:00,5.8649,3.71712,1.41135,16.3115,0.781133
2013-10-29 01:00:00,5.8473,3.71725,1.41788,16.3145,0.770482
2013-10-29 02:00:00,5.82969,3.71738,1.42441,16.3176,0.759831
2013-10-29 03:00:00,5.81208,3.71751,1.43095,16.3206,0.74918
2013-10-29 04:00:00,5.79447,3.71763,1.43748,16.3236,0.738529
2013-10-29 05:00:00,5.77686,3.71776,1.44401,16.3267,0.727878
2013-10-29 06:00:00,5.79364,3.71791,1.45055,16.3297,0.780317
2013-10-29 07:00:00,5.81042,3.71806,1.45708,16.3328,0.832757
2013-10-29 08:00:00,5.8272,3.71821,1.46362,16.3358,0.885196
2013-10-29 09:00:00,5.84398,3.71835,1.47015,16.3388,0.937635
2013-10-29 10:00:00,5.86076,3.7185,1.47668,16.3419,0.990074
2013-10-29 11:00:00,5.87754,3.71865,1.48322,16.3449,1.00733
2013-10-29 12:00:00,5.89432,3.7188,1.48975,16.3479,0.991658
2013-10-29 13:00:00,5.9111,3.71895,1.49628,16.351,0.975991
2013-10-29 14:00:00,5.92787,3.71909,1.50282,16.354,0.960323
2013-10-29 15:00:00,5.94465,3.71924,1.50935,16.357,0.944656
2013-10-29 16:00:00,5.96143,3.71939,1.51589,16.3601,0.928989
2013-10-29 17:00:00,5.97821,3.71954,1.52242,16.3631,0.913321
2013-10-29 18:00:00,5.99499,3.71969,1.52895,16.3661,0.897654
2013-10-29 19:00:00,6.01177,3.71984,1.53549,16.3692,0.881987
2013-10-29 20:00:00,6.02855,3.71998,1.54202,16.3722,0.866319
2013-10-29 21:00:00,6.04533,3.72013,1.54855,16.3752,0.850652
2013-10-29 22:00:00,6.06211,3.72028,1.55509,16.3783,0.834985
2013-10-29 23:00:00,6.07889,3.72043,1.56162,16.3813,0.819318
2013-10-30 00:00:00,6.09566,3.72058,1.56816,16.3843,0.80365
2013-10-30 01:00:00,6.11244,3.72072,1.57469,16.3874,0.787983
2013-10-30 02:00:00,6.12922,3.72087,1.58122,16.3904,0.772316
2013-10-30 03:00:00,6.146,3.72102,1.58776,16.3934,0.756648
2013-10-30 04:00:00,6.16278,3.72117,1.59429,16.3965,0.740981
2013-10-30 05:00:00,6.17956,3.72132,1.60082,16.3995,0.725314
2013-10-30 06:00:00,6.17634,3.72146,1.60736,16.4025,0.741223
2013-10-30 07:00:00,6.17311,3.72161,1.61389,16.4056,0.757133
2013-10-30 08:00:00,6.16989,3.72176,1.62043,16.4086,0.773043
2013-10-30 09:00:00,6.16666,3.72191,1.62696,16.4116,0.788952
2013-10-30 10:00:00,6.16344,3.72205,1.63349,16.4147,0.804862
2013-10-30 11:00:00,6.16022,3.7222,1.64003,16.4177,0.820772
2013-10-30 12:00:00,6.15699,3.72235,1.64656,16.4207,0.836681
2013-10-30 13:00:00,6.15377,3.7225,1.65309,16.4238,0.852591
2013-10-30 14:00:00,6.15055,3.72264,1.65963,16.4268,0.868501
2013-10-30 15:00:00,6.14732,3.72279,1.66616,16.4298,0.88441
2013-10-30 16:00:00,6.1441,3.72294,1.6727,16.4329,0.90032
2013-10-30 17:00:00,6.14087,3.72309,1.67923,16.4359,0.91623
2013-10-30 18:00:00,6.13765,3.72323,1.68576,16.4389,0.932139
2013-10-30 19:00:00,6.13443,3.72338,1.6923,16.442,0.948049
2013-10-30 20:00:00,6.1312,3.72353,1.69883,16.445,0.963959
2013-10-30 21:00:00,6.12798,3.72367,1.70536,16.448,0.979868
2013-10-30 22:00:00,6.12476,3.72382,1.7119,16.4511,0.995778
2013-10-30 23:00:00,6.12153,3.72397,1.71843,16.4541,1.01169
2013-10-31 00:00:00,6.11831,3.72412,1.72497,16.4571,0.999589
2013-10-31 01:00:00,6.11508,3.72426,1.7315,16.4602,0.978153
2013-10-31 02:00:00,6.11186,3.72441,1.73803,16.4632,0.956718
2013-10-31 03:00:00,6.10864,3.72456,1.74457,16.4662,0.935283
2013-10-31 04:00:00,6.10541,3.72471,1.7511,16.4693,0.913848
2013-10-31 05:00:00,6.10219,3.72485,1.75763,16.4723,0.892412
2013-10-31 06:00:00,6.10292,3.725,1.76417,16.4753,0.890176
2013-10-31 07:00:00,6.10365,3.72515,1.7707,16.4784,0.88794
2013-10-31 08:00:00,6.10438,3.7253,1.77724,16.4814,0.885703
2013-10-31 09:00:00,6.10511,3.72544,1.78377,16.4844,0.883467
2013-10-31 10:00:00,6.10584,3.72559,1.7903,16.4875,0.881231
2013-10-31 11:00:00,6.10658,3.72574,1.79684,16.4905,0.878994
2013-10-31 12:00:00,6.10731,3.72588,1.80337,16.4936,0.876758
2013-10-31 13:00:00,6.10804,3.72603,1.8099,16.4966,0.874522
2013-10-31 14:00:00,6.10877,3.72618,1.81644,16.4996,0.872285
2013-10-31 15:00:00,6.1095,3.72633,1.82297,16.5027,0.870049
2013-10-31 16:00:00,6.11023,3.72647,1.82951,16.5057,0.867813
2013-10-31 17:00:00,6.11096,3.72662,1.83604,16.5087,0.865576
2013-10-31 18:00:00,6.11169,3.72677,1.84257,16.5118,0.86334
2013-10-31 19:00:00,6.11242,3.72692,1.84911,16.5148,0.861104
2013-10-31 20:00:00,6.11315,3.72706,1.85564,16.5178,0.858867
2013-10-31 21:00:00,6.11389,3.72721,1.86217,16.5209,0.856631
2013-10-31 22:00:00,6.11462,3.72736,1.86871,16.5239,0.854394
2013-10-31 23:00:00,6.11535,3.7275,1.87524,16.5269,0.852158
2013-11-01 00:00:00,6.11608,3.72765,1.88161,16.5298,0.849922
2013-11-01 01:00:00,6.11681,3.7278,1.87802,16.5228,0.847685
2013-11-01 02:00:00,6.11754,3.72795,1.87443,16.5159,0.845449
2013-11-01 03:00:00,6.11827,3.72809,1.87084,16.5089,0.843213
2013-11-01 04:00:00,6.119,3.72824,1.86725,16.502,0.840976
2013-11-01 05:00:00,6.11973,3.72839,1.86366,16.495,0.83874
2013-11-01 06:00:00,6.11913,3.72822,1.86007,16.4881,0.873679
2013-11-01 07:00:00,6.11852,3.72805,1.85647,16.4811,0.908618
2013-11-01 08:00:00,6.11791,3.72788,1.85288,16.4742,0.943556
2013-11-01 09:00:00,6.1173,3.72771,1.84929,16.4672,0.978495
2013-11-01 10:00:00,6.11669,3.72755,1.8457,16.4603,1.01343
2013-11-01 11:00:00,6.11608,3.72738,1.84211,16.4533,1.04837
2013-11-01 12:00:00,6.11548,3.72721,1.83852,16.4464,1.04064
2013-11-01 13:00:00,6.11487,3.72704,1.83493,16.4394,1.03291
2013-11-01 14:00:00,6.11426,3.72687,1.83134,16.4325,1.02517
2013-11-01 15:00:00,6.11365,3.7267,1.82775,16.4255,1.01744
2013-11-01 16:00:00,6.11304,3.72653,1.82416,16.4185,1.0097
2013-11-01 17:00:00,6.11243,3.72637,1.82057,16.4116,1.00197
2013-11-01 18:00:00,6.11183,3.7262,1.81698,16.4046,0.994236
2013-11-01 19:00:00,6.11122,3.72603,1.81339,16.3977,0.986502
2013-11-01 20:00:00,6.11061,3.72586,1.8098,16.3907,0.978768
2013-11-01 21:00:00,6.11,3.72569,1.80621,16.3838,0.971034
2013-11-01 22:00:00,6.10939,3.72552,1.80262,16.3768,0.9633
2013-11-01 23:00:00,6.10879,3.72535,1.79903,16.3699,0.955566
2013-11-02 00:00:00,6.10818,3.72518,1.79544,16.3629,0.947832
2013-11-02 01:00:00,6.10757,3.72502,1.79185,16.356,0.940098
2013-11-02 02:00:00,6.10696,3.72485,1.78826,16.349,0.932364
2013-11-02 03:00:00,6.10635,3.72468,1.78467,16.3421,0.92463
2013-11-02 04:00:00,6.10574,3.72451,1.78108,16.3351,0.916896
2013-11-02 05:00:00,6.10514,3.72434,1.77749,16.3282,0.909162
2013-11-02 06:00:00,6.08199,3.72422,1.7739,16.3212,0.906169
2013-11-02 07:00:00,6.05884,3.7241,1.77031,16.3143,0.903177
2013-11-02 08:00:00,6.03569,3.72398,1.76672,16.3073,0.900184
2013-11-02 09:00:00,6.01254,3.72387,1.76313,16.3003,0.897191
2013-11-02 10:00:00,5.98939,3.72375,1.75954,16.2934,0.894198
2013-11-02 11:00:00,5.96624,3.72363,1.75595,16.2864,0.891205
2013-11-02 12:00:00,5.9431,3.72351,1.75236,16.2795,0.888536
2013-11-02 13:00:00,5.91995,3.72339,1.74877,16.2725,0.885868
2013-11-02 14:00:00,5.8968,3.72327,1.74518,16.2656,0.883199
2013-11-02 15:00:00,5.87365,3.72315,1.74159,16.2586,0.88053
2013-11-02 16:00:00,5.8505,3.72303,1.73799,16.2517,0.877862
2013-11-02 17:00:00,5.82735,3.72292,1.7344,16.2447,0.875193
2013-11-02 18:00:00,5.8042,3.7228,1.73081,16.2378,0.872524
2013-11-02 19:00:00,5.78106,3.72268,1.72722,16.2308,0.869856
2013-11-02 20:00:00,5.75791,3.72256,1.72363,16.2239,0.867187
2013-11-02 21:00:00,5.73476,3.72244,1.72004,16.2169,0.864518
2013-11-02 22:00:00,5.71161,3.72232,1.71645,16.21,0.861849
2013-11-02 23:00:00,5.68846,3.7222,1.71286,16.203,0.859181
2013-11-03 00:00:00,5.66531,3.72208,1.70927,16.1961,0.856512
2013-11-03 01:00:00,5.64216,3.72197,1.70568,16.1891,0.853843
2013-11-03 02:00:00,5.59587,3.72173,1.6985,16.1752,0.848506
2013-11-03 03:00:00,5.57272,3.72161,1.69491,16.1682,0.845837
2013-11-03 04:00:00,5.54957,3.72149,1.69132,16.1613,0.843169
2013-11-03 05:00:00,5.52642,3.72137,1.68773,16.1543,0.8405
