Date,425 SAO Al
2018-12-27 05:00:00,6.079
2018-12-28 05:00:00,6.026
2018-12-29 05:00:00,5.728
2018-12-30 05:00:00,6.253
2018-12-31 05:00:00,6.464
2019-01-01 05:00:00,6.101
2019-01-02 05:00:00,6.04
2019-01-03 05:00:00,6.069
2019-01-04 05:00:00,6.023
2019-01-05 05:00:00,6.201
2019-01-06 05:00:00,6.276
2019-01-07 05:00:00,6.279
2019-01-08 05:00:00,6.247
2019-01-09 05:00:00,4.631
2019-01-10 05:00:00,6.202
2019-01-11 05:00:00,5.989
2019-01-12 05:00:00,6.015
2019-01-13 05:00:00,6.11
2019-01-16 05:00:00,6.07
2019-01-17 05:00:00,6.144
2019-01-18 05:00:00,6.122
2019-01-19 05:00:00,6.022
2019-01-20 05:00:00,6.024
2019-01-21 05:00:00,6.348
2019-01-22 05:00:00,6.249
2019-01-23 05:00:00,6.292
2019-01-24 05:00:00,6.262
2019-01-25 05:00:00,6.222
2019-01-26 05:00:00,6.13
2019-01-27 05:00:00,6.092
2019-01-28 05:00:00,5.892
2019-01-29 05:00:00,5.961
2019-01-30 05:00:00,5.817
2019-02-01 05:00:00,6.098
2019-02-02 05:00:00,6.168
2019-02-03 05:00:00,6.168
2019-02-04 05:00:00,5.953
2019-02-05 05:00:00,5.992
2019-02-06 05:00:00,5.983
2019-02-07 05:00:00,5.97
2019-02-08 05:00:00,6.086
2019-02-09 05:00:00,6.061
2019-02-10 05:00:00,5.942
2019-02-11 05:00:00,6.09
2019-02-12 05:00:00,6.198
2019-02-13 05:00:00,6.223
2019-02-14 05:00:00,6.227
2019-02-15 05:00:00,6.275
2019-02-16 05:00:00,6.215
2019-02-17 05:00:00,6.137
2019-02-18 05:00:00,5.887
2019-02-19 05:00:00,6.254
2019-02-20 05:00:00,6.052
2019-02-21 05:00:00,6.069
2019-02-22 05:00:00,6.127
2019-02-23 05:00:00,6.144
2019-02-24 05:00:00,6.181
2019-02-25 05:00:00,6.203
2019-02-26 05:00:00,6.29
2019-02-27 05:00:00,6.322
2019-02-28 05:00:00,6.272
2019-04-01 14:00:00,6.281
2019-04-02 16:00:00,6.417
2019-04-03 05:00:00,6.455
2019-04-04 05:00:00,6.468
2019-04-05 11:00:00,6.429
2019-04-06 05:00:00,6.372
2019-04-14 05:00:00,6.557
2019-04-15 05:00:00,6.456
2019-04-16 05:00:00,6.172
2019-04-17 05:00:00,6.239
2019-04-18 05:00:00,5.911
2019-04-19 05:00:00,6.137
2019-04-20 05:00:00,6.154
2019-04-21 05:00:00,6.166
2019-04-22 05:00:00,6.111
2019-04-23 05:00:00,6.168
2019-04-24 05:00:00,6.079
2019-04-25 05:00:00,6.017
2019-04-26 05:00:00,6.215
2019-04-27 05:00:00,6.168
2019-04-28 05:00:00,6.183
2019-04-29 05:00:00,6.162
2019-04-30 05:00:00,6.239
2019-05-01 05:00:00,6.17
2019-05-02 05:00:00,5.579
2019-05-02 12:00:00,6.085
2019-05-03 05:00:00,6.131
2019-05-04 05:00:00,6.152
2019-05-05 05:00:00,6.217
2019-05-06 05:00:00,6.249
2019-05-07 05:00:00,6.058
2019-05-08 05:00:00,6.166
2019-05-09 05:00:00,6.062
2019-05-10 05:00:00,6.139
2019-05-11 05:00:00,6.12
2019-05-12 05:00:00,6.098
2019-05-13 05:00:00,6.172
2019-05-14 05:00:00,6.278
2019-05-15 05:00:00,6.175
2019-05-16 05:00:00,6.119
2019-05-17 05:00:00,6.382
2019-05-18 05:00:00,6.219
2019-05-19 05:00:00,6.178
2019-05-20 05:00:00,6.133
2019-05-21 05:00:00,5.886
2019-05-22 05:00:00,6.119
2019-05-23 05:00:00,6.343
2019-05-24 05:00:00,6.357
2019-05-25 05:00:00,6.329
2019-05-26 05:00:00,6.301
2019-05-27 05:00:00,6.142
2019-05-28 05:00:00,6.287
2019-05-29 05:00:00,6.339
2019-05-30 05:00:00,6.354
2019-05-31 05:00:00,6.292
2019-06-01 05:00:00,6.112
2019-06-02 05:00:00,5.901
2019-06-03 05:00:00,6.109
2019-06-04 05:00:00,6.032
2019-06-05 05:00:00,6.022
2019-06-06 05:00:00,6.077
2019-06-07 05:00:00,6.264
2019-06-08 05:00:00,6.165
2019-06-09 05:00:00,6.192
2019-06-10 05:00:00,6.115
2019-06-11 05:00:00,6.171
2019-06-12 05:00:00,6.251
2019-06-13 05:00:00,6.367
2019-06-14 05:00:00,6.745
2019-06-15 05:00:00,6.516
2019-06-16 05:00:00,6.524
2019-06-17 05:00:00,6.388
2019-06-18 05:00:00,6.179
2019-06-19 05:00:00,6.467
2019-06-20 05:00:00,6.537
2019-06-21 05:00:00,6.553
2019-06-22 05:00:00,6.459
2019-06-23 05:00:00,6.333
2019-06-24 05:00:00,6.27
2019-06-25 05:00:00,6.513
2019-06-26 05:00:00,6.548
2019-06-27 05:00:00,5.927
2019-06-28 05:00:00,6.374
2019-06-29 05:00:00,6.307
2019-06-30 05:00:00,6.31
2019-07-01 05:00:00,6.461
2019-07-02 05:00:00,6.267
2019-07-03 05:00:00,6.397
2019-07-04 05:00:00,6.245
2019-07-05 05:00:00,6.313
2019-07-06 02:00:00,6.18
2019-07-07 05:00:00,6.177
2019-07-08 05:00:00,6.323
2019-07-09 05:00:00,6.191
2019-07-10 05:00:00,6.317
2019-07-11 05:00:00,6.272
2019-07-12 05:00:00,6.217
2019-07-13 05:00:00,6.143
2019-07-14 05:00:00,6.226
2019-07-15 05:00:00,6.309
2019-07-16 05:00:00,0.352
2019-07-20 05:00:00,6.529
2019-07-21 05:00:00,6.24
2019-07-22 05:00:00,6.189
2019-07-23 05:00:00,6.358
2019-07-26 18:00:00,6.389
2019-08-04 05:00:00,5.755
2019-08-05 05:00:00,6.83
2019-08-06 05:00:00,6.674
2019-08-07 05:00:00,6.582
2019-08-08 05:00:00,6.535
2019-08-09 05:00:00,6.487
2019-08-10 05:00:00,6.232
2019-08-11 05:00:00,6.162
2019-08-12 05:00:00,6.291
2019-08-13 05:00:00,6.269
2019-08-14 05:00:00,6.326
2019-08-15 05:00:00,6.147
2019-08-16 05:00:00,6.6
2019-08-17 05:00:00,6.618
2019-08-18 05:00:00,6.38
2019-08-19 05:00:00,5.515
2019-08-20 05:00:00,5.673
2019-08-21 05:00:00,6.454
2019-08-22 05:00:00,6.531
2019-08-23 05:00:00,5.404
2019-08-24 05:00:00,5.706
2019-08-25 05:00:00,6.241
2019-08-26 05:00:00,6.38
2019-08-27 05:00:00,6.397
2019-08-28 05:00:00,6.463
2019-08-29 05:00:00,6.539
2019-08-30 05:00:00,6.552
2019-08-31 05:00:00,6.544
2019-09-01 05:00:00,6.328
2019-09-02 05:00:00,7.841
2019-09-03 05:00:00,6.221
2019-09-04 05:00:00,6.315
2019-09-05 05:00:00,6.328
2019-09-06 05:00:00,6.476
2019-09-07 05:00:00,6.38
2019-09-08 05:00:00,6.331
2019-09-09 05:00:00,6.252
2019-09-10 05:00:00,8.058
2019-09-11 05:00:00,6.19
2019-09-12 05:00:00,6.183
2019-09-14 05:00:00,6.258
2019-09-15 05:00:00,6.218
2019-09-16 05:00:00,6.185
2019-09-17 05:00:00,6.139
2019-09-18 05:00:00,6.091
2019-09-19 05:00:00,6.047
2019-09-20 05:00:00,6.243
2019-09-21 05:00:00,6.326
2019-09-22 05:00:00,6.301
2019-09-23 05:00:00,6.308
2019-09-24 05:00:00,6.355
2019-09-25 05:00:00,6.369
2019-09-26 05:00:00,6.398
2019-09-27 05:00:00,6.13
2019-09-28 05:00:00,6.277
2019-09-29 05:00:00,6.265
2019-09-30 05:00:00,6.27
2019-09-30 05:00:00,5.141
2019-10-01 05:00:00,6.19
2019-10-02 05:00:00,6.309
2019-10-03 05:00:00,6.328
2019-10-04 05:00:00,6.273
2019-10-05 05:00:00,4.432
2019-10-06 05:00:00,6.282
2019-10-07 05:00:00,6.235
2019-10-08 05:00:00,5.816
2019-10-09 05:00:00,6.04
2019-10-10 05:00:00,6.118
2019-10-11 05:00:00,6.251
2019-10-12 05:00:00,6.403
2019-10-13 05:00:00,6.361
2019-10-14 05:00:00,6.24
2019-10-15 05:00:00,6.11
2019-10-16 05:00:00,6.163
2019-10-17 05:00:00,6.094
2019-10-18 05:00:00,6.367
2019-10-19 05:00:00,6.305
2019-10-20 05:00:00,6.072
2019-10-21 05:00:00,6.251
2019-10-22 05:00:00,6.123
2019-10-23 05:00:00,6.23
2019-10-24 05:00:00,6.527
2019-10-25 05:00:00,6.169
2019-10-26 05:00:00,6.091
2019-10-27 05:00:00,6.112
2019-10-28 05:00:00,6.164
2019-10-29 05:00:00,6.055
2019-10-30 05:00:00,5.89
2019-10-31 05:00:00,6.005
2019-11-01 05:00:00,5.918
2019-11-02 05:00:00,5.838
2019-11-03 05:00:00,5.638
2019-11-04 05:00:00,6.231
2019-11-05 05:00:00,6.087
2019-11-06 05:00:00,6.243
2019-11-07 05:00:00,6.12
2019-11-08 05:00:00,6.201
2019-11-09 05:00:00,6.131
2019-11-10 05:00:00,6.247
2019-11-11 05:00:00,6.363
2019-11-12 05:00:00,6.228
2019-11-13 05:00:00,6.255
2019-11-14 05:00:00,5.988
2019-11-21 05:00:00,6.528
2019-11-22 05:00:00,6.512
2019-11-23 05:00:00,6.494
2019-11-24 05:00:00,6.427
2019-11-25 05:00:00,6.599
2019-11-26 05:00:00,6.614
2019-11-27 05:00:00,6.629
2019-11-28 05:00:00,6.123
2019-11-29 05:00:00,6.324
2019-11-30 05:00:00,6.165
2019-12-01 05:00:00,6.226
2019-12-02 05:00:00,6.168
2019-12-03 05:00:00,6.273
2019-12-04 05:00:00,6.401
2019-12-05 05:00:00,6.497
2019-12-06 05:00:00,6.372
2019-12-07 05:00:00,6.207
2019-12-08 05:00:00,6.419
2019-12-12 05:00:00,6.29
2019-12-13 05:00:00,6.378
2019-12-14 05:00:00,6.187
2019-12-15 05:00:00,6.207
2019-12-16 05:00:00,6.249
2019-12-17 05:00:00,6.164
2019-12-19 05:00:00,6.365
2019-12-20 05:00:00,6.073
2019-12-21 05:00:00,6.131
2019-12-22 05:00:00,6.271
2019-12-23 05:00:00,6.307
2019-12-24 05:00:00,6.345
2019-12-25 05:00:00,6.202
2019-12-26 05:00:00,6.252
2019-12-27 05:00:00,6.215
2019-12-29 05:00:00,6.154
2019-12-30 05:00:00,6.167
2019-12-31 05:00:00,6.001
2020-01-01 05:00:00,6.172
2020-01-02 05:00:00,6.049
2020-01-03 05:00:00,6.138
2020-01-04 05:00:00,6.057
2020-01-05 05:00:00,5.861
2020-01-06 05:00:00,6.225
2020-01-07 05:00:00,6.165
2020-01-08 05:00:00,6.362
2020-01-09 05:00:00,5.994
2020-01-10 05:00:00,5.951
2020-01-11 05:00:00,6.281
2020-01-12 05:00:00,6.021
2020-01-13 05:00:00,6.246
2020-01-14 05:00:00,6.216
2020-01-15 05:00:00,5.912
2020-01-16 05:00:00,6.247
2020-01-17 05:00:00,6.08
2020-01-18 05:00:00,5.702
2020-01-19 05:00:00,5.961
2020-01-20 05:00:00,6.146
2020-01-22 05:00:00,6.175
2020-01-23 05:00:00,6.123
2020-01-24 05:00:00,6.22
2020-01-25 05:00:00,5.906
2020-01-26 05:00:00,6.249
2020-01-27 05:00:00,6.227
2020-01-28 05:00:00,6.25
2020-01-29 05:00:00,6.264
2020-01-30 05:00:00,6.227
2020-01-31 05:00:00,6.283
2020-02-01 05:00:00,6.249
2020-02-06 05:00:00,5.123
2020-02-07 05:00:00,6.102
2020-02-08 05:00:00,6.102
2020-02-09 05:00:00,5.891
2020-02-10 05:00:00,5.898
2020-02-11 05:00:00,5.907
2020-02-12 05:00:00,5.987
2020-02-13 05:00:00,5.737
2020-02-14 05:00:00,6.056
2020-02-15 05:00:00,6.191
2020-02-16 05:00:00,6.138
2020-02-17 05:00:00,6.083
2020-02-18 11:00:00,6.028
2020-02-19 05:00:00,6.147
2020-02-20 05:00:00,6.143
2020-02-21 05:00:00,6.217
2020-02-22 05:00:00,6.268
2020-02-23 05:00:00,6.407
2020-02-24 05:00:00,6.368
2020-02-25 05:00:00,6.353
2020-02-26 05:00:00,6.43
2020-02-27 05:00:00,6.452
2020-02-28 05:00:00,6.347
2020-02-29 05:00:00,6.296
2020-03-01 05:00:00,5.937
2020-03-02 05:00:00,6.524
2020-03-03 05:00:00,6.496
2020-03-04 05:00:00,6.454
2020-03-05 05:00:00,6.619
2020-03-07 05:00:00,5.192
2020-03-09 05:00:00,6.354
2020-03-09 15:00:00,6.589
2020-03-10 05:00:00,6.349
2020-03-11 05:00:00,6.305
2020-03-12 05:00:00,6.263
2020-03-13 05:00:00,6.324
2020-03-14 05:00:00,6.266
2020-03-15 05:00:00,6.134
2020-03-16 05:00:00,6.042
2020-03-17 05:00:00,5.953
2020-03-18 05:00:00,6.037
2020-03-19 05:00:00,5.986
2020-03-20 05:00:00,6.046
2020-03-21 05:00:00,6.11
2020-03-22 05:00:00,5.818
2020-03-23 05:00:00,6.046
2020-03-25 05:00:00,6.107
2020-03-26 05:00:00,6.166
2020-03-27 05:00:00,6.279
2020-03-28 05:00:00,6.281
2020-03-29 05:00:00,6.161
2020-03-30 05:00:00,6.24
2020-03-31 05:00:00,6.23
2020-04-01 05:00:00,6.508
2020-04-02 05:00:00,6.574
2020-04-03 05:00:00,6.597
2020-04-04 05:00:00,6.387
2020-04-05 05:00:00,6.137
2020-04-06 05:00:00,6.15
2020-04-08 05:00:00,7.399
2020-04-09 05:00:00,6.065
2020-04-10 05:00:00,6.258
2020-04-11 05:00:00,6.163
2020-04-12 05:00:00,6.168
2020-04-13 05:00:00,6.132
2020-04-14 05:00:00,6.176
2020-04-15 05:00:00,6.185
2020-04-16 05:00:00,6.144
2020-04-17 05:00:00,6.028
2020-04-18 05:00:00,5.873
2020-04-19 05:00:00,5.987
2020-04-20 05:00:00,6.038
2020-04-21 05:00:00,5.995
2020-04-22 05:00:00,5.938
2020-04-23 05:00:00,5.896
2020-04-24 05:00:00,5.925
2020-04-25 05:00:00,6.127
2020-04-26 05:00:00,6.097
2020-04-27 05:00:00,6.141
2020-04-28 05:00:00,6.155
2020-04-29 05:00:00,6.218
2020-04-30 05:00:00,6.181
2020-05-01 05:00:00,6.4
2020-05-02 05:00:00,6.348
2020-05-03 05:00:00,6.213
2020-05-04 05:00:00,6.298
2020-05-05 05:00:00,6.218
2020-05-06 05:00:00,6.201
2020-05-07 05:00:00,6.291
2020-05-08 05:00:00,6.248
2020-05-09 05:00:00,6.214
2020-05-10 05:00:00,6.169
2020-05-11 05:00:00,6.191
2020-05-12 05:00:00,6.141
2020-05-13 05:00:00,6.187
2020-05-14 05:00:00,6.099
2020-05-15 05:00:00,6.193
2020-05-16 05:00:00,6.107
2020-05-17 05:00:00,6.124
2020-05-18 05:00:00,6.021
2020-05-19 05:00:00,6.097
2020-05-20 05:00:00,6.214
2020-05-21 05:00:00,6.174
2020-05-22 05:00:00,6.146
2020-05-23 05:00:00,5.788
2020-05-24 05:00:00,6.226
2020-05-25 05:00:00,6.23
2020-05-29 05:00:00,6.134
2020-05-30 05:00:00,6.136
2020-05-31 05:00:00,6.149
2020-06-01 05:00:00,5.484
2020-06-02 05:00:00,5.912
2020-06-03 05:00:00,5.926
2020-06-04 05:00:00,5.839
2020-06-05 05:00:00,5.808
2020-06-06 05:00:00,5.941
2020-06-07 05:00:00,5.846
2020-06-08 05:00:00,5.858
2020-06-09 05:00:00,5.989
2020-06-10 05:00:00,5.887
2020-06-11 05:00:00,5.936
2020-06-12 05:00:00,5.666
2020-06-13 05:00:00,5.675
2020-06-14 05:00:00,5.846
2020-06-15 05:00:00,5.992
2020-06-16 05:00:00,5.606
2020-06-17 05:00:00,5.753
2020-06-18 05:00:00,5.815
2020-06-19 05:00:00,5.963
2020-06-20 05:00:00,5.784
2020-06-21 05:00:00,6.07
2020-06-22 05:00:00,6.068
2020-06-23 05:00:00,0.318
2020-06-26 16:00:00,0.129
2020-07-15 19:00:00,6.088
2020-07-17 05:00:00,6.241
2020-07-18 05:00:00,6.318
2020-07-19 05:00:00,6.422
2020-07-20 05:00:00,6.397
2020-07-22 05:00:00,6.047
2020-07-23 05:00:00,5.935
2020-07-24 05:00:00,6.03
2020-07-25 05:00:00,5.783
2020-07-26 05:00:00,5.888
2020-07-27 05:00:00,6.302
2020-07-28 05:00:00,5.97
2020-07-29 05:00:00,6.157
2020-07-30 05:00:00,5.98
2020-07-31 05:00:00,6.139
2020-08-01 05:00:00,6.037
2020-08-02 05:00:00,6.257
2020-08-03 05:00:00,6.333
2020-08-08 05:00:00,6.084
2020-08-09 05:00:00,5.828
2020-08-10 05:00:00,5.618
2020-08-11 05:00:00,6.226
2020-08-12 05:00:00,6.009
2020-08-13 05:00:00,6.014
2020-08-14 05:00:00,5.915
2020-08-15 05:00:00,5.988
2020-08-16 05:00:00,6.023
2020-08-17 05:00:00,7.096
2020-08-18 05:00:00,6.147
2020-08-19 05:00:00,5.479
2020-08-20 05:00:00,6.122
2020-08-22 05:00:00,6.419
2020-08-23 05:00:00,6.13
2020-08-24 05:00:00,6.276
2020-12-01 05:00:00,6.067
2020-12-02 05:00:00,5.993
2020-12-02 17:00:00,6.142
2020-12-06 07:00:00,6.196
2020-12-07 05:00:00,6.2
2020-12-08 05:00:00,6.092
2020-12-12 05:00:00,4.804
2020-12-13 05:00:00,5.861
2020-12-14 03:00:00,5.917
2020-12-16 05:00:00,5.98
2020-12-19 05:00:00,6.031
2020-12-20 05:00:00,6.04
2020-12-22 10:00:00,5.444
2020-12-29 05:00:00,0.672
2021-01-13 10:00:00,6.264
2021-01-14 05:00:00,6.221
2021-01-15 05:00:00,5.76
2021-01-16 05:00:00,6.076
2021-01-17 05:00:00,5.977
2021-01-24 05:00:00,5.371
2021-01-25 05:00:00,5.674
2021-01-26 05:00:00,5.851
2021-01-27 05:00:00,5.715
2021-01-28 05:00:00,5.623
2021-01-29 05:00:00,5.717
2021-01-30 05:00:00,6.084
2021-01-31 05:00:00,6.022
2021-01-31 05:00:00,5.014
2021-02-01 05:00:00,6.844
2021-02-02 05:00:00,5.945
2021-02-03 05:00:00,5.974
2021-02-04 05:00:00,5.813
2021-02-09 05:00:00,5.897
2021-02-10 05:00:00,6.231
2021-02-11 05:00:00,6.038
2021-02-12 05:00:00,5.842
2021-02-13 05:00:00,5.843
2021-02-13 15:00:00,5.019
2021-02-14 05:00:00,5.821
2021-03-02 05:00:00,6.364
2021-03-03 05:00:00,6.309
2021-03-04 07:00:00,6.357
2021-03-06 05:00:00,5.733
2021-03-07 05:00:00,5.633
2021-03-09 05:00:00,5.266
2021-03-10 05:00:00,6.016
2021-03-11 05:00:00,5.971
2021-03-12 05:00:00,5.985
2021-03-13 05:00:00,6.021
2021-03-14 05:00:00,6.082
2021-03-15 05:00:00,6.1
2021-03-16 05:00:00,6.159
2021-03-17 05:00:00,6.066
2021-03-18 05:00:00,6.171
2021-03-19 05:00:00,6.17
2021-03-20 05:00:00,6.089
2021-03-21 08:00:00,6.156
2021-03-22 05:00:00,6.244
2021-03-23 05:00:00,6.152
2021-03-24 05:00:00,6.231
2021-03-25 05:00:00,6.035
2021-03-26 05:00:00,6.143
2021-03-27 05:00:00,6.092
2021-03-28 05:00:00,5.966
2021-03-29 05:00:00,6.274
2021-03-30 05:00:00,6.149
2021-03-31 05:00:00,6.08
2021-04-01 05:00:00,6.141
2021-04-02 05:00:00,5.725
2021-04-03 05:00:00,5.492
2021-04-04 05:00:00,6.093
2021-04-05 05:00:00,6.204
2021-04-06 05:00:00,4.98
2021-04-07 05:00:00,6.047
2021-04-08 05:00:00,6.273
2021-04-09 05:00:00,5.935
2021-04-10 05:00:00,6.128
2021-04-11 05:00:00,6.087
2021-04-12 05:00:00,5.965
2021-04-13 05:00:00,6.455
2021-04-14 05:00:00,6.362
2021-04-15 05:00:00,6.225
2021-04-16 05:00:00,4.962
2021-04-17 05:00:00,6.186
2021-04-18 05:00:00,5.702
2021-04-19 05:00:00,6.274
2021-04-20 05:00:00,6.112
2021-04-21 05:00:00,6.112
2021-04-22 05:00:00,6.242
2021-04-23 05:00:00,5.996
2021-04-24 05:00:00,5.683
2021-04-25 05:00:00,5.747
2021-04-26 05:00:00,4.785
2021-04-27 05:00:00,5.625
2021-04-28 05:00:00,5.729
2021-04-29 05:00:00,5.919
2021-04-30 05:00:00,6.227
2021-05-01 05:00:00,6.259
2021-05-02 05:00:00,6.252
2021-05-03 05:00:00,6.25
2021-05-04 05:00:00,6.119
2021-05-05 05:00:00,6.289
2021-05-06 05:00:00,6.171
2021-05-07 05:00:00,6.262
2021-05-08 05:00:00,6.298
2021-05-09 05:00:00,6.263
2021-05-10 05:00:00,6.125
2021-05-11 05:00:00,6.009
2021-05-12 05:00:00,6.559
2021-05-13 05:00:00,6.214
2021-05-14 05:00:00,5.993
2021-05-15 05:00:00,6.128
2021-05-16 05:00:00,6.11
2021-05-17 05:00:00,5.624
2021-05-18 05:00:00,6.001
2021-05-19 05:00:00,5.431
2021-05-20 05:00:00,5.93
2021-05-21 05:00:00,5.8
2021-05-22 05:00:00,5.703
2021-05-23 05:00:00,5.815
2021-05-24 05:00:00,6.037
2021-05-25 05:00:00,5.96
2021-05-26 05:00:00,6.09
2021-05-27 05:00:00,5.436
2021-05-28 05:00:00,5.838
2021-05-29 05:00:00,5.565
2021-05-30 05:00:00,5.732
2021-05-31 05:00:00,4.903
2021-06-10 19:00:00,0.037
2021-06-11 05:00:00,5.467
2021-06-13 05:00:00,6.035
2021-06-14 05:00:00,5.489
2021-06-15 05:00:00,6.421
2021-06-16 05:00:00,6.107
2021-06-17 05:00:00,3.759
2021-06-18 05:00:00,4.022
2021-06-19 05:00:00,5.87
2021-06-20 05:00:00,5.698
2021-06-21 05:00:00,4.536
2021-06-22 05:00:00,5.449
2021-06-23 05:00:00,5.128
2021-06-24 05:00:00,6.074
2021-06-25 05:00:00,5.862
2021-06-26 05:00:00,6.117
2021-06-27 05:00:00,5.866
2021-06-28 05:00:00,5.9
2021-06-29 05:00:00,6.096
2021-06-30 05:00:00,6.117
2021-07-01 05:00:00,6.049
2021-07-02 05:00:00,6.115
2021-07-03 05:00:00,6.066
2021-07-04 05:00:00,6.147
2021-07-05 05:00:00,4.245
2021-07-06 05:00:00,6.189
2021-07-07 05:00:00,4.631
2021-07-08 05:00:00,5.392
2021-07-09 05:00:00,6.007
2021-07-11 05:00:00,5.902
2021-07-12 07:00:00,5.802
2021-07-13 05:00:00,6.155
2021-07-14 05:00:00,6.283
2021-07-15 08:00:00,6.474
2021-07-16 05:00:00,6.539
2021-07-17 05:00:00,6.531
2021-07-18 05:00:00,6.602
2021-07-19 05:00:00,6.442
2021-07-20 05:00:00,3.988
2021-07-21 05:00:00,5.965
2021-07-22 05:00:00,6.304
2021-07-23 05:00:00,6.22
2021-07-24 05:00:00,6.228
2021-07-25 05:00:00,6.209
2021-07-26 05:00:00,6.146
2021-07-28 05:00:00,6.206
2021-08-02 05:00:00,0.1
2021-08-03 05:00:00,0.108
2021-08-04 05:00:00,0.045
2021-08-06 05:00:00,6.319
2021-08-07 05:00:00,6.452
2021-08-08 05:00:00,6.441
2021-08-09 05:00:00,6.263
2021-08-10 05:00:00,6.131
2021-08-11 05:00:00,6.27
2021-08-12 05:00:00,6.435
2021-08-13 05:00:00,6.378
2021-08-14 05:00:00,6.452
2021-08-18 05:00:00,6.574
2021-08-19 05:00:00,5.917
2021-08-20 05:00:00,6.663
2021-08-21 05:00:00,6.583
2021-08-22 05:00:00,6.446
2021-08-23 05:00:00,6.214
2021-08-24 05:00:00,6.065
2021-08-25 05:00:00,6.058
2021-08-26 05:00:00,5.816
2021-08-27 05:00:00,5.961
2021-08-28 05:00:00,5.955
2021-08-30 07:00:00,5.892
2021-08-31 05:00:00,5.857
2021-09-01 05:00:00,5.858
2021-09-02 05:00:00,6.02
2021-09-03 07:00:00,5.964
2021-09-04 05:00:00,5.96
2021-09-05 05:00:00,5.882
2021-09-06 05:00:00,5.865
2021-09-07 05:00:00,6.106
2021-09-08 05:00:00,6.038
2021-09-09 05:00:00,6.587
2021-09-10 05:00:00,6.293
2021-09-11 05:00:00,6.326
2021-09-12 05:00:00,6.214
2021-09-13 05:00:00,6.009
2021-09-14 08:00:00,5.903
2021-09-15 05:00:00,6.132
2021-09-16 05:00:00,6.099
2021-09-17 05:00:00,6.069
2021-09-18 05:00:00,6.025
2021-09-19 05:00:00,5.958
2021-09-20 05:00:00,4.386
2021-10-02 05:00:00,6.278
2021-10-03 05:00:00,6.274
2021-10-04 05:00:00,6.193
2021-10-05 05:00:00,6.045
2021-10-06 05:00:00,6.058
2021-10-07 05:00:00,5.785
2021-10-08 05:00:00,5.435
2021-10-09 05:00:00,5.67
2021-10-10 05:00:00,5.714
2021-10-11 05:00:00,5.539
2021-10-12 05:00:00,5.525
2021-10-13 05:00:00,5.979
2021-10-14 05:00:00,5.936
2021-10-15 05:00:00,5.933
2021-10-16 05:00:00,5.941
2021-10-17 05:00:00,6.024
2021-10-18 05:00:00,5.655
2021-10-19 05:00:00,5.856
2021-10-20 05:00:00,5.791
2021-10-21 05:00:00,5.927
2021-10-22 05:00:00,5.947
2021-10-23 05:00:00,6.024
2021-10-24 05:00:00,5.762
2021-10-25 05:00:00,5.571
2021-10-26 05:00:00,6.184
2021-10-27 05:00:00,6.201
2021-10-28 05:00:00,6.146
2021-10-29 05:00:00,6.178
2021-10-30 05:00:00,6.11
2021-10-31 05:00:00,6.233
2021-11-01 05:00:00,5.971
2021-11-02 05:00:00,6.007
2021-11-03 05:00:00,5.518
2021-11-04 05:00:00,5.708
2021-11-05 05:00:00,5.827
2021-11-07 05:00:00,5.132
2021-11-20 05:00:00,5.998
2021-12-02 05:00:00,6.079
2021-12-04 05:00:00,6.156
2021-12-05 05:00:00,6.291
2021-12-06 05:00:00,5.951
2021-12-07 05:00:00,5.501
2021-12-08 05:00:00,6.296
2021-12-09 05:00:00,6.379
2021-12-10 05:00:00,6.385
2021-12-11 05:00:00,6.26
2021-12-12 05:00:00,6.237
2021-12-13 05:00:00,6.076
2021-12-14 05:00:00,6.406
2021-12-15 05:00:00,6.063
2021-12-16 05:00:00,6.076
2021-12-17 05:00:00,6.107
2021-12-18 05:00:00,6.254
2021-12-19 05:00:00,6.15
2021-12-20 05:00:00,6.217
2021-12-21 05:00:00,6.2
2021-12-22 05:00:00,6.235
2021-12-23 05:00:00,5.583
2021-12-24 05:00:00,5.614
2021-12-25 08:00:00,5.62
2021-12-26 05:00:00,5.951
2021-12-27 05:00:00,5.902
2021-12-28 05:00:00,5.739
2021-12-29 05:00:00,5.866
2021-12-30 05:00:00,5.848
2021-12-31 05:00:00,5.887
2022-01-01 05:00:00,5.887
2022-01-02 05:00:00,5.885
2022-01-03 05:00:00,4.923
2022-01-05 05:00:00,5.728
2022-01-06 05:00:00,4.419
2022-01-07 05:00:00,6.147
2022-01-10 05:00:00,6.016
2022-01-11 05:00:00,6.304
2022-01-12 05:00:00,6.219
2022-01-13 05:00:00,6.207
2022-01-14 05:00:00,6.099
2022-01-15 05:00:00,5.536
2022-01-16 05:00:00,5.568
2022-01-17 05:00:00,6.001
2022-01-18 05:00:00,5.398
2022-01-19 05:00:00,6.028
2022-01-20 05:00:00,5.985
2022-01-23 05:00:00,5.188
2022-01-24 05:00:00,6.211
2022-01-25 05:00:00,6.262
2022-01-26 05:00:00,6.248
2022-01-27 05:00:00,6.222
2022-01-28 05:00:00,6.075
2022-01-29 05:00:00,6.087
2022-01-30 05:00:00,6.028
2022-01-31 05:00:00,6.087
2022-02-01 05:00:00,5.198
2022-02-02 05:00:00,6.069
2022-02-03 05:00:00,5.775
2022-02-04 05:00:00,6.22
2022-02-06 05:00:00,5.13
2022-02-12 05:00:00,5.122
